資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-060-01	古文孝経_延文本	285	217	治	治	治亂	治亂は			1	1			〔右〕チ	チラン					017_160(割注)	
40-060-01	古文孝経_延文本	286	217	亂	亂	治亂	治亂は			2	2n			〔右〕ラン	チラン					017_160(割注)	
40-060-01	古文孝経_延文本	287	218	蓋	蓋	蓋	蓋は			1	2i	去	去	〔右〕カイ	カイ					017_162(割注)	
40-060-01	古文孝経_延文本	288	219	辜	辜	辜較	辜較			1	1	平	平入	〔右〕コ	コカク					017_162(割注)	
40-060-01	古文孝経_延文本	289	219	較	較	辜較	辜較			2	2k	入	平入	〔右〕カク	コカク					017_162(割注)	
40-060-01	古文孝経_延文本	290	220	陳	陳	陳	陳するときは／陳するトキンハ			1	2n	平	平	〔右〕チ	チ					017_162(割注)	
40-060-01	古文孝経_延文本	291	221	綱	綱	大綱	大綱を			2	2ŋ	平	＊平	〔右〕カウ	＊カウ					017_162(割注)	
40-060-01	古文孝経_延文本	292	222	呂	吕	呂刑	呂刑に			1	1	上	上平	〔右〕リヨ	リヨ＊					017_163	
40-060-01	古文孝経_延文本	293	222	刑	刑	呂刑	呂刑に			2	2ŋ	平	上平		リヨ＊					017_163	
40-060-01	古文孝経_延文本	294	223	兆	兆	兆民	兆民			1	2u	上	上＊	〔右〕テウ	テウ＊					017_164	
40-060-01	古文孝経_延文本	295	224	尚	尚	尚書	尚書の			1	2ŋ	去	去＊							017_164(割注)	
40-060-01	古文孝経_延文本	296	225	嶽	嶽	四嶽	四嶽			2	2k	入濁	＊入濁	〔右〕カク	＊カク					017_164(割注)	
40-060-01	古文孝経_延文本	297	226	穆	𥠇	穆王	𥠇王を			1	2k	入濁	入濁＊							017_165(割注)	
40-060-01	古文孝経_延文本	298	227	夏	夏	夏	夏			1	1	上	上							017_165(割注)	
40-060-01	古文孝経_延文本	299	228	贖	贖	贖刑	贖刑を			1	2u/1			〔右〕シウ	シウ＊					017_165(割注)	
40-060-01	古文孝経_延文本	300	229	慶	慶	慶	慶は			1	2ŋ	去	去	〔右〕ケイ	ケイ					017_166(割注)	
