資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-024-01	平家物語_大東急記念文庫_延慶本	522	334	稼	稼	靈稼	霊-稼			2	1			〔別〕カ	＊カ					2本-016b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	523	335	泯	泯	泯	泯セ			1	2			ミン	ミン					2本-016b-03	左傍「マシハル」
30-024-01	平家物語_大東急記念文庫_延慶本	524	336	迹	迹	應迹	応迹			2	2			セキ	＊セキ					2本-016b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	525	337	聖	聖	賢聖	賢聖			2	2			〔別〕シヤウ	＊シヤウ					2本-016b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	526	338	傾	傾	傾危	傾危シテ			1	2	平	平平							2本-017a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	527	338	危	危	傾危	傾危シテ			2	1	平	平平							2本-017a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	528	339	濁	濁	濁世	濁世			1	2	入濁	入濁＊							2本-017a-04	
30-024-01	平家物語_大東急記念文庫_延慶本	529	340	劫	劫	劫末	劫末ニ			1	2			〔別〕コウ	コウマツ					2本-017a-04	
30-024-01	平家物語_大東急記念文庫_延慶本	530	340	末	末	劫末	劫末ニ			2	2			〔別〕マツ	コウマツ					2本-017a-04	
30-024-01	平家物語_大東急記念文庫_延慶本	531	341	孕	孕	御懷孕	御懐孕ノ			3	2			〔別〕タイ	＊＊タイ					2本-018a-05	正しくは「ヨウ」、諧声符読み
30-024-01	平家物語_大東急記念文庫_延慶本	532	342	執	執	執念キ	シウネキ		混種語	1	2			シウ	シウネ＊					2本-018b-05	本文片仮名書「シウネキ」
30-024-01	平家物語_大東急記念文庫_延慶本	533	342	念	念	執念キ	シウネキ		混種語	2	1			ネ	シウネ＊					2本-018b-05	本文片仮名書「シウネキ」、音節脱落
30-024-01	平家物語_大東急記念文庫_延慶本	534	343	有	有	有驗	有験			1	1			ウ	ウケン					2本-018b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	535	343	驗	験	有驗	有験			2	2			ケン	ウケン					2本-018b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	536	344	攘	攘	攘災	攘災			1	2	去濁	去濁上							2本-019a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	537	344	災	災	攘災	攘災			2	2	上	去濁上							2本-019a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	538	345	羅	羅	新羅	新ラ			2	1			ラ	＊ラ					2本-023a-04	本文片仮名書「新ラ」
30-024-01	平家物語_大東急記念文庫_延慶本	539	346	白	白	白露	白露ノ			1	2			ハク	ハクロ					2本-028b-06	
30-024-01	平家物語_大東急記念文庫_延慶本	540	346	露	露	白露	白露ノ			2	1			ロ	ハクロ					2本-028b-06	
30-024-01	平家物語_大東急記念文庫_延慶本	541	347	瀝	瀝	瀝	瀝ニ			1	2			レキ	レキ					2本-028b-06	
