資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
50-007-04	国会図書館本本朝文粋巻六	549	357	倫	倫	倫寧	倫寧			1				リン	リンネイ					001_026_a_06	
50-007-04	国会図書館本本朝文粋巻六	550	357	寧	寧	倫寧	倫寧			2				ネイ	リンネイ					001_026_a_06	
50-007-04	国会図書館本本朝文粋巻六	551	358	吏	吏	吏	吏			1				リ	リ					001_026_a_07	
50-007-04	国会図書館本本朝文粋巻六	552	359	秩	秩	秩滿	秩満			1		入	入＊	チツ	チツ＊					001_026_a_07	
50-007-04	国会図書館本本朝文粋巻六	553	360	均	均	均一	均一			1				クヰン	クヰン＊					001_026_b_04	
50-007-04	国会図書館本本朝文粋巻六	554	361	抽	抽	抽賞	抽賞			1				チウ	チウ＊					001_027_a_01	
50-007-04	国会図書館本本朝文粋巻六	555	362	置	置	棄置	棄置			2				チ	＊チ					001_027_a_02	
50-007-04	国会図書館本本朝文粋巻六	556	363	熊	熊	熊	熊			1				イウ	イウ					001_027_a_02	
50-007-04	国会図書館本本朝文粋巻六	557	364	明	明	明恩	明恩			1				メイ	メイ＊					001_027_a_03	
50-007-04	国会図書館本本朝文粋巻六	558	365	無	無	無偏	無偏			1			＊上	フ	フ＊					001_027_a_03	
50-007-04	国会図書館本本朝文粋巻六	559	365	偏	偏	無偏	無偏			2		上	＊上		フ＊					001_027_a_03	
50-007-04	国会図書館本本朝文粋巻六	560	366	承	承	承	承			1		去濁	去濁	セウ	セウ					001_027_a_06	
50-007-04	国会図書館本本朝文粋巻六	561	367	劇	劇	劇務	劇務			1				ケキ	ケキム					001_027_a_06	
50-007-04	国会図書館本本朝文粋巻六	562	367	務	務	劇務	劇務			2				ム	ケキム					001_027_a_06	
50-007-04	国会図書館本本朝文粋巻六	563	368	止	止	停止	停止			2		去濁	＊去濁							001_027_a_07	
