資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-016-01	新猿楽記_尊経閣文庫_古抄本	625	356	主	主	案主	案主			2		〔墨〕平濁	平平濁	〔墨〕シユ	アンシユ					070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	626	357	健	健	健兒	健兒			1		〔墨〕平	平平	〔墨〕コム	コムニ					070-11	第一字声点汚損
30-016-01	新猿楽記_尊経閣文庫_古抄本	627	357	兒	兒	健兒	健兒			2		〔墨〕平	平平	〔墨〕ニ	コムニ					070-11	第一字声点汚損
30-016-01	新猿楽記_尊経閣文庫_古抄本	628	358	檢	検	檢非違所	検非違所			1		〔墨〕平	平平濁去平							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	629	358	非	非	檢非違所	検非違所			2		〔墨〕平濁	平平濁去平							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	630	358	違	違	檢非違所	検非違所			3		〔墨〕去	平平濁去平							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	631	358	所	所	檢非違所	検非違所			4		〔墨〕平	平平濁去平							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	632	359	調	調	調所	調所			1		〔墨〕去濁	去濁＊							070-12	
30-016-01	新猿楽記_尊経閣文庫_古抄本	633	360	膳	膳	膳所	膳所			1		〔墨〕平濁	平濁平							070-12	
30-016-01	新猿楽記_尊経閣文庫_古抄本	634	360	所	所	膳所	膳所			2		〔墨〕平	平濁平							070-12	
30-016-01	新猿楽記_尊経閣文庫_古抄本	635	361	番	番	番	番			1				〔墨〕ツカヒ[X上濁X]	ツカヒ[X上濁X]					071-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	636	362	宏	宏	宏才	宏才			1		〔墨〕平	平平濁	〔墨〕コウ	コウサイ					071-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	637	362	才	才	宏才	宏才			2		〔墨〕平濁	平平濁	〔墨〕サイ	コウサイ					071-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	638	363	滿	満	滿座	満座			1		〔墨〕上	上＊							071-10	
30-016-01	新猿楽記_尊経閣文庫_古抄本	639	364	蕩	蕩	蕩々	蕩々			1		〔墨〕平	平平濁	〔墨〕タウ	タウタウ					071-15	
