資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	大正蔵所在巻	巻	元_出現位置
30-058-01	仮名書き法華経_妙一記念館	32241	15525	不	不	不輕	不輕			1				ふ	ふきやう					7-1098-3		T0262_.09.0051b22	7	1098-3
30-058-01	仮名書き法華経_妙一記念館	32242	15525	輕	輕	不輕	不輕			2				きやう	ふきやう					7-1098-3		T0262_.09.0051b22	7	1098-3
30-058-01	仮名書き法華経_妙一記念館	32243	15526	命	命	命終	命終し			1				みやう	みやうしゆ					7-1098-3		T0262_.09.0051b22	7	1098-3
30-058-01	仮名書き法華経_妙一記念館	32244	15526	終	終	命終	命終し			2				しゆ	みやうしゆ					7-1098-3		T0262_.09.0051b22	7	1098-3
30-058-01	仮名書き法華経_妙一記念館	32245	15527	無	無	無數	無數			1				む	むしゆ					7-1098-4		T0262_.09.0051b22	7	1098-4
30-058-01	仮名書き法華経_妙一記念館	32246	15527	數	數	無數	無數			2				しゆ	むしゆ					7-1098-4		T0262_.09.0051b22	7	1098-4
30-058-01	仮名書き法華経_妙一記念館	32247	15528	經	經	經	經			1				きやう	きやう					7-1098-5		T0262_.09.0051b23	7	1098-5
30-058-01	仮名書き法華経_妙一記念館	32248	15529	無	無	無量	無量			1				む	むりやう					7-1098-5		T0262_.09.0051b23	7	1098-5
30-058-01	仮名書き法華経_妙一記念館	32249	15529	量	量	無量	無量			2				りやう	むりやう					7-1098-5		T0262_.09.0051b23	7	1098-5
30-058-01	仮名書き法華経_妙一記念館	32250	15530	福	福	福	福			1				ふく	ふく					7-1098-5		T0262_.09.0051b23	7	1098-5
30-058-01	仮名書き法華経_妙一記念館	32251	15531	具	具	具	具し			1				く	く					7-1098-6		T0262_.09.0051b23	7	1098-6
30-058-01	仮名書き法華経_妙一記念館	32252	15532	功	功	功德	功徳			1				く	くとく					7-1098-6		T0262_.09.0051b23	7	1098-6
30-058-01	仮名書き法華経_妙一記念館	32253	15532	德	徳	功德	功徳			2				とく	くとく					7-1098-6		T0262_.09.0051b23	7	1098-6
30-058-01	仮名書き法華経_妙一記念館	32254	15533	佛	佛	佛道	佛道			1				ふつ	ふつたう					7-1098-6		T0262_.09.0051b24	7	1098-6
30-058-01	仮名書き法華経_妙一記念館	32255	15533	道	道	佛道	佛道			2				たう	ふつたう					7-1098-6		T0262_.09.0051b24	7	1098-6
30-058-01	仮名書き法華経_妙一記念館	32256	15534	不	不	不輕	不輕			1			＊上	ふ	ふきやう					7-1099-1		T0262_.09.0051b24	7	1099-1
30-058-01	仮名書き法華経_妙一記念館	32257	15534	輕	輕	不輕	不輕			2		上	＊上	きやう	ふきやう					7-1099-1		T0262_.09.0051b24	7	1099-1
30-058-01	仮名書き法華経_妙一記念館	32258	15535	身	身	身	身			1				しん	しん					7-1099-1		T0262_.09.0051b24	7	1099-1
30-058-01	仮名書き法華経_妙一記念館	32259	15536	四	四	四部衆	四部衆			1				し	しふしゆ					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32260	15536	部	部	四部衆	四部衆			2				ふ	しふしゆ					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32261	15536	衆	衆	四部衆	四部衆			3				しゆ	しふしゆ					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32262	15537	著	著	着法	着法			1		入	入入	ちやく	ちやくほう				濁	7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32263	15537	法	法	着法	着法			2		入	入入	ほう	ちやくほう					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32264	15538	不	不	不輕	不輕			1		上	上上	ふ	ふきやう					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32265	15538	輕	輕	不輕	不輕			2		上	上上	きやう	ふきやう					7-1099-2		T0262_.09.0051b25	7	1099-2
30-058-01	仮名書き法華経_妙一記念館	32266	15539	因	因	因縁	因縁			1		去	去上	いん	いんえん					7-1099-3		T0262_.09.0051b26	7	1099-3
30-058-01	仮名書き法華経_妙一記念館	32267	15539	縁	縁	因縁	因縁			2		上	去上	えん	いんえん					7-1099-3		T0262_.09.0051b26	7	1099-3
30-058-01	仮名書き法華経_妙一記念館	32268	15540	無	無	無數	無數			1				む	むしゆ					7-1099-4		T0262_.09.0051b26	7	1099-4
30-058-01	仮名書き法華経_妙一記念館	32269	15540	數	數	無數	無數			2				しゆ	むしゆ					7-1099-4		T0262_.09.0051b26	7	1099-4
30-058-01	仮名書き法華経_妙一記念館	32270	15541	會	會	會	會			1				ゑ	ゑ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32271	15542	菩	菩	菩薩	菩薩			1				ほ	ほさつ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32272	15542	薩	薩	菩薩	菩薩			2				さつ	ほさつ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32273	15543	五	五	五百	五百			1				こ	こひやく					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32274	15543	百	百	五百	五百			2				ひやく	こひやく					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32275	15544	衆	衆	衆	衆			1				しゆ	しゆ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32276	15545	四	四	四部	四部			1				し	しふ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32277	15545	部	部	四部	四部			2				ふ	しふ					7-1099-5		T0262_.09.0051b27	7	1099-5
30-058-01	仮名書き法華経_妙一記念館	32278	15546	清	清	清信	清信			1		去	去平	しやう	しやうしん					7-1099-6		T0262_.09.0051b28	7	1099-6
30-058-01	仮名書き法華経_妙一記念館	32279	15546	信	信	清信	清信			2		平	去平	しん	しやうしん				濁	7-1099-6		T0262_.09.0051b28	7	1099-6
30-058-01	仮名書き法華経_妙一記念館	32280	15547	士	士	士女	士女			1				し	しによ					7-1099-6		T0262_.09.0051b28	7	1099-6
30-058-01	仮名書き法華経_妙一記念館	32281	15547	女	女	士女	士女			2				によ	しによ					7-1099-6		T0262_.09.0051b28	7	1099-6
30-058-01	仮名書き法華経_妙一記念館	32282	15548	法	法	法	法			1				ほう	ほう					7-1099-6		T0262_.09.0051b28	7	1099-6
30-058-01	仮名書き法華経_妙一記念館	32283	15549	前	前	前世	前世			1		去	去平	せん	せんせ				濁	7-1100-1		T0262_.09.0051b29	7	1100-1
30-058-01	仮名書き法華経_妙一記念館	32284	15549	世	世	前世	前世			2		平	去平	せ	せんせ				濁	7-1100-1		T0262_.09.0051b29	7	1100-1
30-058-01	仮名書き法華経_妙一記念館	32285	15550	聽	聽	聽受	聽受せ			1		平	平平	ちやう	ちやうしゆ					7-1100-2		T0262_.09.0051b29	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32286	15550	受	受	聽受	聽受せ			2		平	平平	しゆ	ちやうしゆ				濁	7-1100-2		T0262_.09.0051b29	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32287	15551	經	經	經	經			1				きやう	きやう					7-1100-2		T0262_.09.0051b29	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32288	15552	第	第	第一	第一			1				たい	たいいち					7-1100-2		T0262_.09.0051c01	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32289	15552	一	一	第一	第一			2				いち	たいいち					7-1100-2		T0262_.09.0051c01	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32290	15553	法	法	法	法			1				ほう	ほう					7-1100-2		T0262_.09.0051c01	7	1100-2
30-058-01	仮名書き法華経_妙一記念館	32291	15554	開	開	開示	開示し			1				かい	かいし					7-1100-3		T0262_.09.0051c01	7	1100-3
30-058-01	仮名書き法華経_妙一記念館	32292	15554	示	示	開示	開示し			2				し	かいし					7-1100-3		T0262_.09.0051c01	7	1100-3
30-058-01	仮名書き法華経_妙一記念館	32293	15555	住	住	住	住せ			1				ちう	ちう					7-1100-3		T0262_.09.0051c01	7	1100-3
30-058-01	仮名書き法華経_妙一記念館	32294	15556	涅	涅	涅槃	涅槃			1				ね	ねはん					7-1100-3		T0262_.09.0051c01	7	1100-3
30-058-01	仮名書き法華経_妙一記念館	32295	15556	槃	槃	涅槃	涅槃			2				はん	ねはん					7-1100-3		T0262_.09.0051c01	7	1100-3
30-058-01	仮名書き法華経_妙一記念館	32296	15557	世	世	世世	世世			1			＊平	せ	せせ					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32297	15557	世	世	世世	世世			2		平	＊平	せ	せせ					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32298	15558	受	受	受持	受持し			1				しゆ	しゆち					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32299	15558	持	持	受持	受持し			2				ち	しゆち					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32300	15559	經	經	經典	經典			1				きやう	きやうてん					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32301	15559	典	典	經典	經典			2				てん	きやうてん					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32302	15560	億	億	億億万劫	億億万劫			1				おく	おくおくまんこう					7-1100-4		T0262_.09.0051c02	7	1100-4
30-058-01	仮名書き法華経_妙一記念館	32303	15560	億	億	億億万劫	億億万劫			2				おく	おくおくまんこう					7-1100-5		T0262_.09.0051c02	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32304	15560	萬	萬	億億万劫	億億万劫			3				まん	おくおくまんこう					7-1100-5		T0262_.09.0051c02	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32305	15560	劫	劫	億億万劫	億億万劫			4				こう	おくおくまんこう					7-1100-5		T0262_.09.0051c02	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32306	15561	不	不	不可議	不可議			1				ふ	ふかき					7-1100-5		T0262_.09.0051c03	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32307	15561	可	可	不可議	不可議			2				か	ふかき					7-1100-5		T0262_.09.0051c03	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32308	15561	議	議	不可議	不可議			3				き	ふかき				濁	7-1100-5		T0262_.09.0051c03	7	1100-5
30-058-01	仮名書き法華経_妙一記念館	32309	15562	法	法	法華經	法華經			1				ほ	ほくゑきやう					7-1100-6		T0262_.09.0051c03	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32310	15562	華	華	法華經	法華經			2				くゑ	ほくゑきやう					7-1100-6		T0262_.09.0051c03	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32311	15562	經	經	法華經	法華經			3				きやう	ほくゑきやう					7-1100-6		T0262_.09.0051c03	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32312	15563	億	億	億億万劫	億億万劫			1				おく	おくおくまんこう					7-1100-6		T0262_.09.0051c04	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32313	15563	億	億	億億万劫	億億万劫			2				おく	おくおくまんこう					7-1100-6		T0262_.09.0051c04	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32314	15563	萬	萬	億億万劫	億億万劫			3				まん	おくおくまんこう					7-1100-6		T0262_.09.0051c04	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32315	15563	劫	劫	億億万劫	億億万劫			4				こう	おくおくまんこう				濁	7-1100-6		T0262_.09.0051c04	7	1100-6
30-058-01	仮名書き法華経_妙一記念館	32316	15564	不	不	不可議	不可議			1				ふ	ふかき					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32317	15564	可	可	不可議	不可議			2				か	ふかき					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32318	15564	議	議	不可議	不可議			3				き	ふかき				濁	7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32319	15565	諸	諸	諸佛	諸佛			1				しよ	しよふつ					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32320	15565	佛	佛	諸佛	諸佛			2				ふつ	しよふつ					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32321	15566	世	世	世尊	世尊			1				せ	せそん					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32322	15566	尊	尊	世尊	世尊			2				そん	せそん					7-1101-1		T0262_.09.0051c04	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32323	15567	經	經	經	經			1				きやう	きやう					7-1101-1		T0262_.09.0051c05	7	1101-1
30-058-01	仮名書き法華経_妙一記念館	32324	15568	行	行	行者	行者			1			＊平	きやう	きやうしや					7-1101-2		T0262_.09.0051c05	7	1101-2
30-058-01	仮名書き法華経_妙一記念館	32325	15568	者	者	行者	行者			2		平	＊平	しや	きやうしや					7-1101-2		T0262_.09.0051c05	7	1101-2
30-058-01	仮名書き法華経_妙一記念館	32326	15569	滅	滅	滅後	滅後			1				めつ	めつこ					7-1101-2		T0262_.09.0051c05	7	1101-2
30-058-01	仮名書き法華経_妙一記念館	32327	15569	後	後	滅後	滅後			2				こ	めつこ					7-1101-3		T0262_.09.0051c05	7	1101-3
30-058-01	仮名書き法華経_妙一記念館	32328	15570	經	經	經	經			1				きやう	きやう					7-1101-3		T0262_.09.0051c06	7	1101-3
30-058-01	仮名書き法華経_妙一記念館	32329	15571	疑	疑	疑惑	疑惑			1		上	上入	き	きわく				濁	7-1101-3		T0262_.09.0051c06	7	1101-3
30-058-01	仮名書き法華経_妙一記念館	32330	15571	惑	惑	疑惑	疑惑			2		入	上入	わく	きわく					7-1101-3		T0262_.09.0051c06	7	1101-3
30-058-01	仮名書き法華経_妙一記念館	32331	15572	經	經	經	經			1				きやう	きやう					7-1101-5		T0262_.09.0051c07	7	1101-5
30-058-01	仮名書き法華経_妙一記念館	32332	15573	世	世	世世	世世			1		平	平平	せ	せせ					7-1101-5		T0262_.09.0051c07	7	1101-5
30-058-01	仮名書き法華経_妙一記念館	32333	15573	世	世	世世	世世			2		平	平平	せ	せせ					7-1101-5		T0262_.09.0051c07	7	1101-5
30-058-01	仮名書き法華経_妙一記念館	32334	15574	佛	佛	佛道	佛道			1				ふつ	ふつたう					7-1101-6		T0262_.09.0051c07	7	1101-6
30-058-01	仮名書き法華経_妙一記念館	32335	15574	道	道	佛道	佛道			2				たう	ふつたう					7-1101-6		T0262_.09.0051c07	7	1101-6
30-058-01	仮名書き法華経_妙一記念館	32336	15575	如	如	如來神力品	如來神力品			1			＊＊去＊＊	によ	によらいしんりきほん					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32337	15575	來	來	如來神力品	如來神力品			2			＊＊去＊＊	らい	によらいしんりきほん					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32338	15575	神	神	如來神力品	如來神力品			3		去	＊＊去＊＊	しん	によらいしんりきほん				濁	7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32339	15575	力	力	如來神力品	如來神力品			4			＊＊去＊＊	りき	によらいしんりきほん					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32340	15575	品	品	如來神力品	如來神力品			5			＊＊去＊＊	ほん	によらいしんりきほん					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32341	15576	第	第	第二十一	第二十一			1				たい	たいにしういち					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32342	15576	二	二	第二十一	第二十一			2				に	たいにしういち					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32343	15576	十	十	第二十一	第二十一			3				しう	たいにしういち					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32344	15576	一	一	第二十一	第二十一			4				いち	たいにしういち					7-1102-1		T0262_.09.0051c08	7	1102-1
30-058-01	仮名書き法華経_妙一記念館	32345	15577	千	千	千世界	千世界			1				せん	せんせかい					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32346	15577	世	世	千世界	千世界			2				せ	せんせかい				濁	7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32347	15577	界	界	千世界	千世界			3				かい	せんせかい					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32348	15578	微	微	微塵	微塵			1		上	上上	み	みちん					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32349	15578	塵	塵	微塵	微塵			2		上	上上	ちん	みちん				濁	7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32350	15579	等	等	等	等			1				とう	とう					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32351	15580	菩	菩	菩薩摩訶薩	菩薩摩訶薩			1				ほ	ほさつまかさつ					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32352	15580	薩	薩	菩薩摩訶薩	菩薩摩訶薩			2				さつ	ほさつまかさつ					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32353	15580	摩	摩	菩薩摩訶薩	菩薩摩訶薩			3				ま	ほさつまかさつ					7-1102-2		T0262_.09.0051c09	7	1102-2
30-058-01	仮名書き法華経_妙一記念館	32354	15580	訶	訶	菩薩摩訶薩	菩薩摩訶薩			4				か	ほさつまかさつ					7-1102-3		T0262_.09.0051c09	7	1102-3
30-058-01	仮名書き法華経_妙一記念館	32355	15580	薩	薩	菩薩摩訶薩	菩薩摩訶薩			5				さつ	ほさつまかさつ					7-1102-3		T0262_.09.0051c09	7	1102-3
30-058-01	仮名書き法華経_妙一記念館	32356	15581	地	地	地	地			1				ち	ち					7-1102-3		T0262_.09.0051c09	7	1102-3
30-058-01	仮名書き法華経_妙一記念館	32357	15582	涌	涌	涌出	涌出せ			1			＊入	ゆ	ゆしゆつ					7-1102-3		T0262_.09.0051c09	7	1102-3
