資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
20-050-01	大鏡_天理大学図書館	347	196	頭	頭	頭陀行	頭陀行せ			1				ツ	ツタ＊					043b-7	
20-050-01	大鏡_天理大学図書館	348	196	陀	陀	頭陀行	頭陀行せ			2				タ	ツタ＊					043b-7	
20-050-01	大鏡_天理大学図書館	349	197	御	御	御器	御器			1		平濁	平濁上	コ	コキ					044a-1	
20-050-01	大鏡_天理大学図書館	350	197	器	器	御器	御器			2		上	平濁上	キ	コキ					044a-1	
20-050-01	大鏡_天理大学図書館	351	198	乞	乞	乞食	乞食			1		入	入入濁	コツ	コツシキ					044a-3	
20-050-01	大鏡_天理大学図書館	352	198	食	食	乞食	乞食			2		入濁	入入濁	シキ	コツシキ					044a-3	
20-050-01	大鏡_天理大学図書館	353	199	諟	諟	諟子	諟子			1		上	上＊	シ	シシ	〔上〕諟承紙反　審也諦也				044a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	354	199	子	子	諟子	諟子			2			上＊	シ	シシ					044a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	355	200	永	永	永觀	永観			1				エイ	エイクワン					044a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	356	200	觀	観	永觀	永観			2				クワン	エイクワン					044a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	357	201	按	按	按察	按察			1				ア	アセチ					044a-6	
20-050-01	大鏡_天理大学図書館	358	201	察	察	按察	按察			2				セチ	アセチ					044a-6	
20-050-01	大鏡_天理大学図書館	359	202	訛	訛	訛言	訛言ノ			1				クワ	クワコン					045a-3	本文左傍書入
20-050-01	大鏡_天理大学図書館	360	202	言	言	訛言	訛言ノ			2				コン	クワコン					045a-3	本文左傍書入
20-050-01	大鏡_天理大学図書館	361	203	仁	仁	寬仁	寛仁			2		平	＊平	ニン	＊ニン					045a-5	本文左傍書入
20-050-01	大鏡_天理大学図書館	362	204	元	元	元年	元年			1		去濁	去濁＊							045a-5	本文左傍書入
20-050-01	大鏡_天理大学図書館	363	205	益	益	益	益			1				ヤク	ヤク					045b-6	
20-050-01	大鏡_天理大学図書館	364	206	受	受	受禪	受禅			1		平濁	平濁平濁	シユ	シユセン					045b-7	本文左傍書入
20-050-01	大鏡_天理大学図書館	365	206	禪	禅	受禪	受禅			2		平濁	平濁平濁	セン	シユセン					045b-7	本文左傍書入
20-050-01	大鏡_天理大学図書館	366	207	先	先	先年	先年の			1		平	平平							046a-6	
20-050-01	大鏡_天理大学図書館	367	207	年	年	先年	先年の			2		平	平平							046a-6	
20-050-01	大鏡_天理大学図書館	368	208	道	道	道理	道理なり			1		平濁	平濁平	タウ	タウリ					046a-7	
20-050-01	大鏡_天理大学図書館	369	208	理	理	道理	道理なり			2		平	平濁平	リ	タウリ					046a-7	
20-050-01	大鏡_天理大学図書館	370	209	逍	逍	逍遥	逍遥せ			1				セウ	セウエウ					046b-4	
20-050-01	大鏡_天理大学図書館	371	209	遥	遥	逍遥	逍遥せ			2				エウ	セウエウ					046b-4	
20-050-01	大鏡_天理大学図書館	372	210	作	作	作文	作文の			1				サク	サクフン					046b-4	
20-050-01	大鏡_天理大学図書館	373	210	文	文	作文	作文の			2				フン	サクフン					046b-4	
20-050-01	大鏡_天理大学図書館	374	211	永	永	永祚	永祚			1				エイ	エイソ					047b-6	
20-050-01	大鏡_天理大学図書館	375	211	祚	祚	永祚	永祚			2				ソ	エイソ					047b-6	
20-050-01	大鏡_天理大学図書館	376	212	廉	廉	廉義公	廉義公と			1		平	平去濁平	レン	レンキコウ					047b-7	
20-050-01	大鏡_天理大学図書館	377	212	義	義	廉義公	廉義公と			2		去濁	平去濁平	キ	レンキコウ					047b-7	
20-050-01	大鏡_天理大学図書館	378	212	公	公	廉義公	廉義公と			3		平	平去濁平	コウ	レンキコウ					047b-7	
20-050-01	大鏡_天理大学図書館	379	213	宣	宣	宣曜殿	宣曜殿の			1		平	平去＊	セン	センエウテン					048b-1	
20-050-01	大鏡_天理大学図書館	380	213	曜	曜	宣曜殿	宣曜殿の			2		去	平去＊	エウ	センエウテン					048b-1	
20-050-01	大鏡_天理大学図書館	381	213	殿	殿	宣曜殿	宣曜殿の			3			平去＊	テン	センエウテン					048b-1	
20-050-01	大鏡_天理大学図書館	382	214	芳	芳	芳子	芳子			1		平	平＊	ハウ	ハウシ					049a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	383	214	子	子	芳子	芳子			2			平＊	シ	ハウシ					049a-4	本文左傍書入
20-050-01	大鏡_天理大学図書館	384	215	古	古	古今	古今			1				コ	コキン					049a-6	
20-050-01	大鏡_天理大学図書館	385	215	今	今	古今	古今			2				キン	コキン					049a-6	
20-050-01	大鏡_天理大学図書館	386	216	誦	誦	誦經	誦経なと			1		平濁	平濁上濁	シユ	シユ＊					049b-5	
20-050-01	大鏡_天理大学図書館	387	216	經	経	誦經	誦経なと			2		上濁	平濁上濁		シユ＊					049b-5	
20-050-01	大鏡_天理大学図書館	388	217	箏	箏	箏	箏の			1		去	去	シヤウ	シヤウ					049b-6	
20-050-01	大鏡_天理大学図書館	389	218	冷	冷	冷泉院	冷泉院の			1		平	平平濁＊	レイ	レイセンヰン					050a-1	
20-050-01	大鏡_天理大学図書館	390	218	泉	泉	冷泉院	冷泉院の			2		平濁	平平濁＊	セン	レイセンヰン					050a-1	
20-050-01	大鏡_天理大学図書館	391	218	院	院	冷泉院	冷泉院の			3			平平濁＊	ヰン	レイセンヰン					050a-1	
20-050-01	大鏡_天理大学図書館	392	219	安	安	安子	安子			1				アン	アンシ					050a-1	
20-050-01	大鏡_天理大学図書館	393	219	子	子	安子	安子			2				シ	アンシ					050a-1	
20-050-01	大鏡_天理大学図書館	394	220	故	故	故宮	故宮の		混種語？	1				コ	コミヤ					050a-3	
20-050-01	大鏡_天理大学図書館	395	221	堯	堯	堯舜	堯舜の			1				ケウ	ケウシユン					050b-2	
20-050-01	大鏡_天理大学図書館	396	221	舜	舜	堯舜	堯舜の			2				シユン	ケウシユン					050b-2	
20-050-01	大鏡_天理大学図書館	397	222	曆	暦	天曆	天暦と			2				リヤク	＊リヤク					050b-3	
20-050-01	大鏡_天理大学図書館	398	223	醍	醍	醍醐	醍醐の			1				タイ	タイコ					050b-3	
20-050-01	大鏡_天理大学図書館	399	223	醐	醐	醍醐	醍醐の			2				コ	タイコ					050b-3	
20-050-01	大鏡_天理大学図書館	400	224	先	先	先帝	先帝			1		去	去平濁	セン	センタイ					050b-4	
20-050-01	大鏡_天理大学図書館	401	224	帝	帝	先帝	先帝			2		平濁	去平濁	タイ	センタイ					050b-4	
20-050-01	大鏡_天理大学図書館	402	225	德	徳	長德	長徳			2				トク	＊トク					050b-8	
20-050-01	大鏡_天理大学図書館	403	226	上	上	上手	上手に			1		平濁	平濁平濁		＊ス					051a-6	
20-050-01	大鏡_天理大学図書館	404	226	手	手	上手	上手に			2		平濁	平濁平濁	ス	＊ス					051a-6	
20-050-01	大鏡_天理大学図書館	405	227	戸	戸	上戸	上戸に			2				コ	＊コ					052a-7	
20-050-01	大鏡_天理大学図書館	406	228	宣	宣	宣曜殿	宣曜殿と			1		平	平去去							054b-5	
20-050-01	大鏡_天理大学図書館	407	228	曜	曜	宣曜殿	宣曜殿と			2		去	平去去							054b-5	
20-050-01	大鏡_天理大学図書館	408	228	殿	殿	宣曜殿	宣曜殿と			3		去	平去去							054b-5	
20-050-01	大鏡_天理大学図書館	409	229	娍	娍	娍子	娍子			1		去	去上	セイ	セイシ					054b-6	本文右傍書入
20-050-01	大鏡_天理大学図書館	410	229	子	子	娍子	娍子			2		上	去上	シ	セイシ					054b-6	本文右傍書入
20-050-01	大鏡_天理大学図書館	411	230	當	當	當子	當子			1		平	平＊	タウ	タウシ					054b-7	本文右傍書入
20-050-01	大鏡_天理大学図書館	412	230	子	子	當子	當子			2			平＊	シ	タウシ					054b-7	本文右傍書入
20-050-01	大鏡_天理大学図書館	413	231	禔	禔	禔子	禔子			1				シ	シ＊					054b-7	本文右傍書入
20-050-01	大鏡_天理大学図書館	414	232	娍	娍	娍子	娍子			1				セイ	セイシ					055a-1	本文右傍書入
20-050-01	大鏡_天理大学図書館	415	232	子	子	娍子	娍子			2				シ	セイシ					055a-1	本文右傍書入
20-050-01	大鏡_天理大学図書館	416	233	冷	冷	冷泉院	冷泉院の			1		平	平平濁＊	レイ	レイセン＊／レセイ＊					055a-3	
20-050-01	大鏡_天理大学図書館	417	233	泉	泉	冷泉院	冷泉院の			2		平濁	平平濁＊	〔右〕セン／〔左〕セイ	レイセン＊／レセイ＊					055a-3	
20-050-01	大鏡_天理大学図書館	418	234	皇	皇	皇后宮	皇后宮に			1		平	平上濁上							055a-8	
20-050-01	大鏡_天理大学図書館	419	234	后	后	皇后宮	皇后宮に			2		上濁	平上濁上							055a-8	
20-050-01	大鏡_天理大学図書館	420	234	宮	宮	皇后宮	皇后宮に			3		上	平上濁上							055a-8	
20-050-01	大鏡_天理大学図書館	421	235	消	消	御消息	御消息			2				セウ	＊セウソク					056a-5	
20-050-01	大鏡_天理大学図書館	422	235	息	息	御消息	御消息			3				ソク	＊セウソク					056a-5	
20-050-01	大鏡_天理大学図書館	423	236	啓	啓	啓	啓し			1		上	上	ケイ	ケイ					056b-6	
20-050-01	大鏡_天理大学図書館	424	237	氣	気	御氣色	御気色			2				ケ	＊ケシキ					057a-2	
20-050-01	大鏡_天理大学図書館	425	237	色	色	御氣色	御気色			3				シキ	＊ケシキ					057a-2	
20-050-01	大鏡_天理大学図書館	426	238	彰	彰	彰子	彰子			1		平	平上	シヤウ	シヤウシ					057a-3	本文左傍書入
20-050-01	大鏡_天理大学図書館	427	238	子	子	彰子	彰子			2		上	平上	シ	シヤウシ					057a-3	本文左傍書入
20-050-01	大鏡_天理大学図書館	428	239	定	定	定子	定子			1				テイ	テイシ					057a-6	本文右傍書入
20-050-01	大鏡_天理大学図書館	429	239	子	子	定子	定子			2				シ	テイシ					057a-6	本文右傍書入
20-050-01	大鏡_天理大学図書館	430	240	當	當	當代	當代を			1		平	平去濁							057a-7	
20-050-01	大鏡_天理大学図書館	431	240	代	代	當代	當代を			2		去濁	平去濁							057a-7	
20-050-01	大鏡_天理大学図書館	432	241	寬	寛	寬仁	寛仁			1				クワン	クワンニン					057b-1	
20-050-01	大鏡_天理大学図書館	433	241	仁	仁	寬仁	寛仁			2				ニン	クワンニン					057b-1	
20-050-01	大鏡_天理大学図書館	434	242	元	元	御元服	御元服せ			2		平濁	＊平濁＊	クエン	＊クエンフク					057b-3	
20-050-01	大鏡_天理大学図書館	435	242	服	服	御元服	御元服せ			3			＊平濁＊	フク	＊クエンフク					057b-3	
20-050-01	大鏡_天理大学図書館	436	243	祟	祟	祟道天皇	祟道天皇			1		平	平平濁＊＊	ス	スタウ＊＊					058a-3	本文右傍書入
20-050-01	大鏡_天理大学図書館	437	243	道	道	祟道天皇	祟道天皇			2		平濁	平平濁＊＊	タウ	スタウ＊＊					058a-3	本文右傍書入
20-050-01	大鏡_天理大学図書館	438	244	太	太	贈太上天皇	贈太上天皇と			2		去濁	＊去濁＊＊＊							058a-3	
20-050-01	大鏡_天理大学図書館	439	245	餘	餘	六十餘國	六十餘国に			3				ヨ	＊＊ヨ＊					058a-4	
20-050-01	大鏡_天理大学図書館	440	246	官	官	官物	官物の			1				クワン	クワンモツ					058a-5	
20-050-01	大鏡_天理大学図書館	441	246	物	物	官物	官物の			2				モツ	クワンモツ					058a-5	
20-050-01	大鏡_天理大学図書館	442	247	報	報	御報	御報の			2				ホウ	＊ホウ					058a-7	
20-050-01	大鏡_天理大学図書館	443	248	靈	霊	靈	霊の			1				レイ	レイ					058b-1	
20-050-01	大鏡_天理大学図書館	444	249	娍	娍	娍子	娍子			1				セイ	セイシ					061a-1	本文右傍書入
20-050-01	大鏡_天理大学図書館	445	249	子	子	娍子	娍子			2				シ	セイシ					061a-1	本文右傍書入
20-050-01	大鏡_天理大学図書館	446	250	不	不	不覺	不覚の			1				フ	フカク					062a-3	
20-050-01	大鏡_天理大学図書館	447	250	覺	覚	不覺	不覚の			2				カク	フカク					062a-3	
20-050-01	大鏡_天理大学図書館	448	251	受	受	受領	受領なと			1				シユ	シユリヤウ					065b-3	
20-050-01	大鏡_天理大学図書館	449	251	領	領	受領	受領なと			2				リヤウ	シユリヤウ					065b-3	
20-050-01	大鏡_天理大学図書館	450	252	寢	寝	寢殿	寝殿の			1				シム	シム＊					066a-5	
20-050-01	大鏡_天理大学図書館	451	253	格	格	格子	格子に			1				カウ	カウシ					066a-5	
20-050-01	大鏡_天理大学図書館	452	253	子	子	格子	格子に			2				シ	カウシ					066a-5	
20-050-01	大鏡_天理大学図書館	453	254	例	例	例	例も			1				レイ	レイ					067a-4	
20-050-01	大鏡_天理大学図書館	454	255	例	例	例	例			1				レイ	レイ					069a-6	
20-050-01	大鏡_天理大学図書館	455	256	女	女	女房	女房の			1				ニヨ	ニヨホウ					069a-6	
20-050-01	大鏡_天理大学図書館	456	256	房	房	女房	女房の			2				ホウ	ニヨホウ					069a-6	
20-050-01	大鏡_天理大学図書館	457	257	判	判	判官	判官			1				ハン	ハンクワン					070a-5	
20-050-01	大鏡_天理大学図書館	458	257	官	官	判官	判官			2				クワン	ハンクワン					070a-5	
20-050-01	大鏡_天理大学図書館	459	258	敕	勅	敕使	勅使こそ			1				チヨク	チヨクシ					071a-1	
20-050-01	大鏡_天理大学図書館	460	258	使	使	敕使	勅使こそ			2				シ	チヨクシ					071a-1	
20-050-01	大鏡_天理大学図書館	461	259	禄	禄	禄	禄なと			1				ロク	ロク					071a-2	
20-050-01	大鏡_天理大学図書館	462	260	逗	逗	逗留	逗留せ			1				トウ	トウリウ					071a-4	
20-050-01	大鏡_天理大学図書館	463	260	留	留	逗留	逗留せ			2				リウ	トウリウ					071a-4	
20-050-01	大鏡_天理大学図書館	464	261	陣	陣	陣屋	陣屋なと		混種語	1				チン	チンヤ					071a-4	
20-050-01	大鏡_天理大学図書館	465	262	臺	臺	臺	御臺や			1				タイ	＊タイ					072b-3	
20-050-01	大鏡_天理大学図書館	466	263	盤	盤	盤	盤なと			1				ハン	ハン					072b-4	
20-050-01	大鏡_天理大学図書館	467	264	當	當	當子	當子			1				タウ	タウシ					074a-2	本文左傍書入
20-050-01	大鏡_天理大学図書館	468	264	子	子	當子	當子			2				シ	タウシ					074a-2	本文左傍書入
20-050-01	大鏡_天理大学図書館	469	265	禔	禔	禔子	禔子			1				シ	シ＊					074a-8	本文右傍書入
20-050-01	大鏡_天理大学図書館	470	266	與	与	伊與入道	伊与入道も			2				ヨ	＊ヨ＊＊					075a-2	
20-050-01	大鏡_天理大学図書館	471	267	無	無	無哀の	無哀の			1		平濁	平濁去	フ	フアイ					077b-1	
20-050-01	大鏡_天理大学図書館	472	267	哀	哀	無哀の	無哀の			2		去	平濁去	アイ	フアイ					077b-1	
20-050-01	大鏡_天理大学図書館	473	268	論	論	論	論			1		去	去							077b-5	
20-050-01	大鏡_天理大学図書館	474	269	冷	冷	冷泉院	冷泉院			1				レム	レムセイ＊					081a-3	
20-050-01	大鏡_天理大学図書館	475	269	泉	泉	冷泉院	冷泉院			2				セイ	レムセイ＊					081a-3	
20-050-01	大鏡_天理大学図書館	476	270	超	超	超子	超子			1				テウ	テウシ					081a-5	本文右傍書入
20-050-01	大鏡_天理大学図書館	477	270	子	子	超子	超子			2				シ	テウシ					081a-5	本文右傍書入
20-050-01	大鏡_天理大学図書館	478	271	對	對	對	對を			1				タイ	タイ					082a-2	
20-050-01	大鏡_天理大学図書館	479	272	法	法	法興院に	法興院に			1				ホ	ホコヰン					084a-3	
20-050-01	大鏡_天理大学図書館	480	272	興	興	法興院に	法興院に			2				コ	ホコヰン					084a-3	
20-050-01	大鏡_天理大学図書館	481	272	院	院	法興院に	法興院に			3				ヰン	ホコヰン					084a-3	
20-050-01	大鏡_天理大学図書館	482	273	格	格	格子	格子も			1				カウ	カウシ					084b-2	
20-050-01	大鏡_天理大学図書館	483	273	子	子	格子	格子も			2				シ	カウシ					084b-2	
20-050-01	大鏡_天理大学図書館	484	274	超	超	超子	超子			1				テウ	テウシ					085a-8	本文左傍書入
20-050-01	大鏡_天理大学図書館	485	274	子	子	超子	超子			2				シ	テウシ					085a-8	本文左傍書入
20-050-01	大鏡_天理大学図書館	486	275	對	對	對	對の			1				タイ	タイ					086a-3	
20-050-01	大鏡_天理大学図書館	487	276	綏	綏	綏子	綏子			1				スイ	スイシ					086a-4	
20-050-01	大鏡_天理大学図書館	488	276	子	子	綏子	綏子			2				シ	スイシ					086a-4	
20-050-01	大鏡_天理大学図書館	489	277	内	尚	内侍に	尚侍に		混種語	1				ナイ	ナイシノカミ					086a-6	
20-050-01	大鏡_天理大学図書館	490	277	侍	侍	内侍に	尚侍に		混種語	2				シ	ナイシノカミ					086a-6	
20-050-01	大鏡_天理大学図書館	491	278	几	几	几帳	几帳			1				キ	キチヤウ					087b-5	
20-050-01	大鏡_天理大学図書館	492	278	帳	帳	几帳	几帳			2				チヤウ	キチヤウ					087b-5	
20-050-01	大鏡_天理大学図書館	493	279	啓	啓	啓	啓せ			1				ケイ	ケイ					088b-1	
20-050-01	大鏡_天理大学図書館	494	280	輕	軽	輕々	軽々に			1				キヤウ	キヤウヽヽ					090a-8	
20-050-01	大鏡_天理大学図書館	495	281	作	作	作文	作文に			1				サク	サクフン					091b-3	
20-050-01	大鏡_天理大学図書館	496	281	文	文	作文	作文に			2				フン	サクフン					091b-3	
20-050-01	大鏡_天理大学図書館	497	282	傅	傅	傅	傅に			1				フ	フ					093b-2	
20-050-01	大鏡_天理大学図書館	498	283	疫	疫	疫癘	疫癘の			1				エキ	エキレイ					094b-6	
20-050-01	大鏡_天理大学図書館	499	283	癘	癘	疫癘	疫癘の			2				レイ	エキレイ					094b-6	
20-050-01	大鏡_天理大学図書館	500	284	不	不	不便	不便			1				フ	フヒン					095a-1	
20-050-01	大鏡_天理大学図書館	501	284	便	便	不便	不便			2				ヒン	フヒン					095a-1	
20-050-01	大鏡_天理大学図書館	502	285	男	男	男	男			1				ナン	ナン					095a-3	本文右傍書入
20-050-01	大鏡_天理大学図書館	503	286	不	不	不覺	不覚に			1				フ	フカク					096b-2	
20-050-01	大鏡_天理大学図書館	504	286	覺	覚	不覺	不覚に			2				カク	フカク					096b-2	
20-050-01	大鏡_天理大学図書館	505	287	御	御	御前	御前の			1				コ	コセン					096b-4	
20-050-01	大鏡_天理大学図書館	506	287	前	前	御前	御前の			2				セン	コセン					096b-4	
20-050-01	大鏡_天理大学図書館	507	288	辨	弁	辨	弁にて			1				ヘン	ヘン					098b-2	
20-050-01	大鏡_天理大学図書館	508	289	高	高	高二位	高二位と			1				カウ	カウ＊＊					099a-8	
20-050-01	大鏡_天理大学図書館	509	290	定	定	定子	定子			1				テイ	テイシ					099b-7	本文右傍書入
20-050-01	大鏡_天理大学図書館	510	290	子	子	定子	定子			2				シ	テイシ					099b-7	本文右傍書入
20-050-01	大鏡_天理大学図書館	511	291	脩	脩	脩子	脩子			1				シユ	シユシ					099b-8	本文右傍書入
20-050-01	大鏡_天理大学図書館	512	291	子	子	脩子	脩子			2				シ	シユシ					099b-8	本文右傍書入
20-050-01	大鏡_天理大学図書館	513	292	淑	淑	淑景舎	淑景舎とて			1				シク	シクケイシヤ					100b-5	
20-050-01	大鏡_天理大学図書館	514	292	景	景	淑景舎	淑景舎とて			2				ケイ	シクケイシヤ					100b-5	
20-050-01	大鏡_天理大学図書館	515	292	舎	舎	淑景舎	淑景舎とて			3				シヤ	シクケイシヤ					100b-5	
20-050-01	大鏡_天理大学図書館	516	293	饗	饗	饗應	饗應し			1				キヤウ	キヤウヨウ					102a-4	
20-050-01	大鏡_天理大学図書館	517	293	應	應	饗應	饗應し			2				ヨウ	キヤウヨウ					102a-4	
20-050-01	大鏡_天理大学図書館	518	294	新	新	新發	新發の			1				シン	シンホツ					102b-1	
20-050-01	大鏡_天理大学図書館	519	294	發	發	新發	新發の			2				ホツ	シンホツ					102b-1	
20-050-01	大鏡_天理大学図書館	520	295	高	高	高内侍	高内侍そかし			1				カウ	カウナイシ					102b-3	
20-050-01	大鏡_天理大学図書館	521	295	内	内	高内侍	高内侍そかし			2				ナイ	カウナイシ					102b-3	
20-050-01	大鏡_天理大学図書館	522	295	侍	侍	高内侍	高内侍そかし			3				シ	カウナイシ					102b-3	
20-050-01	大鏡_天理大学図書館	523	296	盤	盤	大盤所	大盤所の		混種語	2				ハン	＊ハントコロ					102b-8	
20-050-01	大鏡_天理大学図書館	524	297	弘	弘	弘徽殿	弘徽殿の			1				コウ	コウクヰテン					103a-1	
20-050-01	大鏡_天理大学図書館	525	297	徽	徽	弘徽殿	弘徽殿の			2				クヰ	コウクヰテン					103a-1	
20-050-01	大鏡_天理大学図書館	526	297	殿	殿	弘徽殿	弘徽殿の			3				テン	コウクヰテン					103a-1	
20-050-01	大鏡_天理大学図書館	527	298	古	古	古體	古躰に			1				コ	コタイ					103a-3	
20-050-01	大鏡_天理大学図書館	528	298	體	躰	古體	古躰に			2				タイ	コタイ					103a-3	
20-050-01	大鏡_天理大学図書館	529	299	墮	堕	墮落	堕落せ			1				タ	タラク					103a-6	
20-050-01	大鏡_天理大学図書館	530	299	落	落	墮落	堕落せ			2				ラク	タラク					103a-6	
20-050-01	大鏡_天理大学図書館	531	300	式	式	式部卿	式部卿の			1				シキ	シキフキヤウ					103b-1	
20-050-01	大鏡_天理大学図書館	532	300	部	部	式部卿	式部卿の			2				フ	シキフキヤウ					103b-1	
20-050-01	大鏡_天理大学図書館	533	300	卿	卿	式部卿	式部卿の			3				キヤウ	シキフキヤウ					103b-1	
20-050-01	大鏡_天理大学図書館	534	301	對	對	對	對の			1				タイ	タイ					103b-3	
20-050-01	大鏡_天理大学図書館	535	302	故	故	故伊與守	故伊与守			1				コ	コ＊＊＊					103b-7	
20-050-01	大鏡_天理大学図書館	536	303	無	無	無德	無徳に			1				ム	ムトク					105b-5	
20-050-01	大鏡_天理大学図書館	537	303	德	徳	無德	無徳に			2				トク	ムトク					105b-5	
20-050-01	大鏡_天理大学図書館	538	304	登	登	登華殿	登華殿の			1				トウ	トウクワテン					107b-6	
20-050-01	大鏡_天理大学図書館	539	304	華	華	登華殿	登華殿の			2				クワ	トウクワテン					107b-6	
20-050-01	大鏡_天理大学図書館	540	304	殿	殿	登華殿	登華殿の			3				テン	トウクワテン					107b-6	
20-050-01	大鏡_天理大学図書館	541	305	雜	雑	雜人	雑人は			1				サフ	サフ＊					108a-1	
20-050-01	大鏡_天理大学図書館	542	306	雙	雙	雙六	雙六			1				スク	スクロク					109a-1	
20-050-01	大鏡_天理大学図書館	543	306	六	六	雙六	雙六			2				ロク	スクロク					109a-1	
20-050-01	大鏡_天理大学図書館	544	307	枰	枰	枰	枰を			1				ハン	ハン					109a-2	
20-050-01	大鏡_天理大学図書館	545	308	本	本	御本性	御本性にて			2				ホン	＊ホンシヤウ					109b-1	
20-050-01	大鏡_天理大学図書館	546	308	性	性	御本性	御本性にて			3				シヤウ	＊ホンシヤウ					109b-1	
20-050-01	大鏡_天理大学図書館	547	309	追	追	追從	追従し			1				ツイ	ツイシヨウ					110b-1	
20-050-01	大鏡_天理大学図書館	548	309	從	従	追從	追従し			2				シヨウ	ツイシヨウ					110b-1	
20-050-01	大鏡_天理大学図書館	549	310	修	修	修法	修法せん			1				シユ	シユホウ					111a-2	
20-050-01	大鏡_天理大学図書館	550	310	法	法	修法	修法せん			2				ホウ	シユホウ					111a-2	
20-050-01	大鏡_天理大学図書館	551	311	道	道	道雅	道雅の			1				タウ	タウカ					111a-3	左傍ミチマサ
20-050-01	大鏡_天理大学図書館	552	311	雅	雅	道雅	道雅の			2				カ	タウカ					111a-3	左傍ミチマサ
20-050-01	大鏡_天理大学図書館	553	312	東	東	東宮大夫	東宮大夫			1				トウ	トウク＊＊					113bｰ4	左傍頼宗
20-050-01	大鏡_天理大学図書館	554	312	宮	宮	東宮大夫	東宮大夫			2				ク	トウク＊＊					113bｰ4	左傍頼宗
20-050-01	大鏡_天理大学図書館	555	313	饗	饗	饗應	饗應し			1				キヤウ	キヤウヨウ					114a-6	
20-050-01	大鏡_天理大学図書館	556	313	應	應	饗應	饗應し			2				ヨウ	キヤウヨウ					114a-6	
20-050-01	大鏡_天理大学図書館	557	314	名	名	名簿	名簿			1				ミヤウ	ミヤウフ					114b-2	
20-050-01	大鏡_天理大学図書館	558	314	簿	簿	名簿	名簿			2				フ	ミヤウフ					114b-2	
20-050-01	大鏡_天理大学図書館	559	315	坊	坊	坊官	坊官の			1				ハウ	ハウクワン					115a-4	
20-050-01	大鏡_天理大学図書館	560	315	官	官	坊官	坊官の			2				クワン	ハウクワン					115a-4	
20-050-01	大鏡_天理大学図書館	561	316	勞	勞	勞	勞にて			1				ラウ	ラウ					115a-4	
20-050-01	大鏡_天理大学図書館	562	317	故	故	故帥中納言	故帥中納言			1				コ	コソツ＊＊＊					115a-8	
20-050-01	大鏡_天理大学図書館	563	317	帥	帥	故帥中納言	故帥中納言			2				ソツ	コソツ＊＊＊					115a-8	
20-050-01	大鏡_天理大学図書館	564	318	明	明	明尊僧都	明尊僧都の			1				メイ	メイソン					115b-2	
20-050-01	大鏡_天理大学図書館	565	318	尊	尊	明尊僧都	明尊僧都の			2				ソン	メイソン					115b-2	
20-050-01	大鏡_天理大学図書館	566	319	夜	夜	七夜	七夜に			2				ヤ	＊ヤ					116a-6	
20-050-01	大鏡_天理大学図書館	567	320	序	序	序代	序代			1				シヨ	シヨタイ					116a-6	
20-050-01	大鏡_天理大学図書館	568	320	代	代	序代	序代			2				タイ	シヨタイ					116a-6	
20-050-01	大鏡_天理大学図書館	569	321	本	本	本體	本躰は			1				ホン	ホンタイ					116b-1	
20-050-01	大鏡_天理大学図書館	570	321	體	躰	本體	本躰は			2				タイ	ホンタイ					116b-1	
20-050-01	大鏡_天理大学図書館	571	322	優	優	優	優にて			1				イウ	イウ					117a-1	
20-050-01	大鏡_天理大学図書館	572	323	阿	阿	阿古君	阿古君そ			1				ア	アコ＊					117a-5	
20-050-01	大鏡_天理大学図書館	573	323	古	古	阿古君	阿古君そ			2				コ	アコ＊					117a-5	
20-050-01	大鏡_天理大学図書館	574	324	逗	逗	逗留	逗留し			1				トウ	トウリウ					119a-8	
20-050-01	大鏡_天理大学図書館	575	324	留	留	逗留	逗留し			2				リウ	トウリウ					119a-8	
20-050-01	大鏡_天理大学図書館	576	325	不	不	不運	不運なる			1				フ	フウン					119b-3	
20-050-01	大鏡_天理大学図書館	577	325	運	運	不運	不運なる			2				ウン	フウン					119b-3	
20-050-01	大鏡_天理大学図書館	578	326	非	非	人非人	人非人や			2				ヒ	＊ヒ＊					120b-8	
20-050-01	大鏡_天理大学図書館	579	327	龍	龍	龍膽	龍膽の			1				〔右〕リン／〔左〕リウ	リンタウ／リウタン					122a-1	
20-050-01	大鏡_天理大学図書館	580	327	膽	膽	龍膽	龍膽の			2				〔右〕タウ／〔左〕タン	リンタウ／リウタン					122a-1	
20-050-01	大鏡_天理大学図書館	581	328	筑	筑	筑紫人	筑紫人			1				ツク	ツクシ＊					123a-3	
20-050-01	大鏡_天理大学図書館	582	328	紫	紫	筑紫人	筑紫人			2				シ	ツクシ＊					123a-3	
20-050-01	大鏡_天理大学図書館	583	329	刀	刀	刀夷國	刀夷國の			1				ト	トヰコク					123a-6	
20-050-01	大鏡_天理大学図書館	584	329	夷	夷	刀夷國	刀夷國の			2				ヰ	トヰコク					123a-6	
