資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	alphabret_出現形	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	所在	備考
30-026-03	宝暦版四座講式	3598	1738	滅	滅	滅後	滅後			1		入	入平濁							002_002_b_03	
30-026-03	宝暦版四座講式	3599	1738	後	後	滅後	滅後			2		平濁	入平濁							002_002_b_03	
30-026-03	宝暦版四座講式	3600	1739	遺	遺	遺跡	遺跡			1		去	去入軽							002_002_b_04	
30-026-03	宝暦版四座講式	3601	1739	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_002_b_04	
30-026-03	宝暦版四座講式	3602	1740	拜	拝	拜見	拝見			1		去	去平							002_002_b_04	
30-026-03	宝暦版四座講式	3603	1740	見	見	拜見	拝見			2		平	去平							002_002_b_04	
30-026-03	宝暦版四座講式	3604	1741	歎	歎	歎息	歎息			1		去	去入	タン	タンソク					002_002_b_04	タンに21の墨譜
30-026-03	宝暦版四座講式	3605	1741	息	息	歎息	歎息			2		入	去入	ソク	タンソク					002_002_b_04	ソクに32の墨譜
30-026-03	宝暦版四座講式	3606	1742	悲	悲	悲涙	悲涙			1		上	上平							002_002_b_05	
30-026-03	宝暦版四座講式	3607	1742	涙	涙	悲涙	悲涙			2		平	上平							002_002_b_05	
30-026-03	宝暦版四座講式	3608	1743	法	法	法顯	法顕			1		入	入上							002_003_a_01	
30-026-03	宝暦版四座講式	3609	1743	顯	顕	法顯	法顕			2		上	入上							002_003_a_01	
30-026-03	宝暦版四座講式	3610	1744	智	智	智猛	智猛			1		平	平上							002_003_a_01	
30-026-03	宝暦版四座講式	3611	1744	猛	猛	智猛	智猛			2		上	平上							002_003_a_01	
30-026-03	宝暦版四座講式	3612	1745	智	智	智嚴	智厳			1		平	平上濁							002_003_a_01	
30-026-03	宝暦版四座講式	3613	1745	嚴	厳	智嚴	智厳			2		上濁	平上濁							002_003_a_01	
30-026-03	宝暦版四座講式	3614	1746	法	法	法勇等	法勇等			1		フ入	フ入上×							002_003_a_01	
30-026-03	宝暦版四座講式	3615	1746	勇	勇	法勇等	法勇等			2		上	フ入上×					1		002_003_a_01	
30-026-03	宝暦版四座講式	3616	1746	等	等	法勇等	法勇等			3			フ入上×					1		002_003_a_01	
30-026-03	宝暦版四座講式	3617	1747	病	病	病患	病患			1		平濁	平濁平濁							002_003_a_02	
30-026-03	宝暦版四座講式	3618	1747	患	患	病患	病患			2		平濁	平濁平濁							002_003_a_02	
30-026-03	宝暦版四座講式	3619	1748	男	男	男女	男女			1		去	去平							002_003_a_02	
30-026-03	宝暦版四座講式	3620	1748	女	女	男女	男女			2		平	去平							002_003_a_02	
30-026-03	宝暦版四座講式	3621	1749	遺	遺	遺跡	遺跡			1		去	去入軽							002_003_a_03	
30-026-03	宝暦版四座講式	3622	1749	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_003_a_03	
30-026-03	宝暦版四座講式	3623	1750	生	生	生	生			1		去	去							002_003_a_03	
30-026-03	宝暦版四座講式	3624	1751	經	経	經論	経論			1		去	去平							002_003_a_03	
30-026-03	宝暦版四座講式	3625	1751	論	論	經論	経論			2		平	去平							002_003_a_03	
30-026-03	宝暦版四座講式	3626	1752	菩	菩	菩薩	菩薩			1		上濁	上濁入							002_003_a_04	
30-026-03	宝暦版四座講式	3627	1752	薩	薩	菩薩	菩薩			2		入	上濁入							002_003_a_05	
30-026-03	宝暦版四座講式	3628	1753	聲	声	聲聞	声聞			1		去	去上							002_003_a_05	
30-026-03	宝暦版四座講式	3629	1753	聞	聞	聲聞	声聞			2		上	去上							002_003_a_05	
30-026-03	宝暦版四座講式	3630	1754	在	在	在世	在世			1		平濁	平濁平							002_003_a_05	
30-026-03	宝暦版四座講式	3631	1754	世	世	在世	在世			2		平	平濁平							002_003_a_05	
30-026-03	宝暦版四座講式	3632	1755	草	草	草木	草木			1		平	平入							002_003_a_05	
30-026-03	宝暦版四座講式	3633	1755	木	木	草木	草木			2		入	平入							002_003_a_05	
30-026-03	宝暦版四座講式	3634	1756	石	石	石水	石水			1		入	入上	セキ	セキスイ					002_003_a_05	セキに22の墨譜
30-026-03	宝暦版四座講式	3635	1756	水	水	石水	石水			2		上	入上	スイ	セキスイ					002_003_a_05	スイに11の墨譜
30-026-03	宝暦版四座講式	3636	1757	滅	滅	滅後	滅後			1		入	入平濁							002_003_b_01	
30-026-03	宝暦版四座講式	3637	1757	後	後	滅後	滅後			2		平濁	入平濁							002_003_b_01	
30-026-03	宝暦版四座講式	3638	1758	西	西	西者	西者			1		去	去上							002_003_b_01	
30-026-03	宝暦版四座講式	3639	1758	者	者	西者	西者			2		上	去上							002_003_b_01	
30-026-03	宝暦版四座講式	3640	1759	渇	渇	渇仰	渇仰			1		入	入平濁							002_003_b_01	
30-026-03	宝暦版四座講式	3641	1759	仰	仰	渇仰	渇仰			2		平濁	入平濁							002_003_b_01	
30-026-03	宝暦版四座講式	3642	1760	風	風	風儀	風儀			1		平軽	平軽平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3643	1760	儀	儀	風儀	風儀			2		平濁	平軽平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3644	1761	東	東	東土	東土			1		去	去平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3645	1761	土	土	東土	東土			2		平濁	去平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3646	1762	信	信	信敬	信敬			1		平	平平							002_003_b_02	
30-026-03	宝暦版四座講式	3647	1762	敬	敬	信敬	信敬			2		平	平平							002_003_b_02	
30-026-03	宝暦版四座講式	3648	1763	片	片	片善	片善			1		去	去平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3649	1763	善	善	片善	片善			2		平濁	去平濁							002_003_b_02	
30-026-03	宝暦版四座講式	3650	1764	遺	遺	遺跡	遺跡			1		去	去入軽							002_003_b_03	
30-026-03	宝暦版四座講式	3651	1764	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_003_b_03	
30-026-03	宝暦版四座講式	3652	1765	靈	霊	靈徳	霊徳			1		平	平入軽							002_003_b_03	
30-026-03	宝暦版四座講式	3653	1765	徳	徳	靈徳	霊徳			2		入軽	平入軽							002_003_b_03	
30-026-03	宝暦版四座講式	3654	1766	大	大	大聖	大聖			1		平濁	平濁平							002_003_b_03	
30-026-03	宝暦版四座講式	3655	1766	聖	聖	大聖	大聖			2		平	平濁平							002_003_b_03	
30-026-03	宝暦版四座講式	3656	1767	値	値	値遇	値遇			1		上	上上濁							002_003_b_03	
30-026-03	宝暦版四座講式	3657	1767	遇	遇	値遇	値遇			2		上濁	上上濁							002_003_b_04	
30-026-03	宝暦版四座講式	3658	1768	集	集	集會	集会			1		平	平平							002_003_b_04	
30-026-03	宝暦版四座講式	3659	1768	會	会	集會	集会			2		平	平平							002_003_b_04	
30-026-03	宝暦版四座講式	3660	1769	諸	諸	諸人	諸人			1		上	上上							002_003_b_04	
30-026-03	宝暦版四座講式	3661	1769	人	人	諸人	諸人			2		上	上上							002_003_b_04	
30-026-03	宝暦版四座講式	3662	1770	慇	慇	慇懃	慇懃			1		平	平平濁	イン	インキン					002_003_b_04	インに22の墨譜
30-026-03	宝暦版四座講式	3663	1770	懃	懃	慇懃	慇懃			2		平濁	平平濁	キン	インキン					002_003_b_04	キンに22の墨譜
30-026-03	宝暦版四座講式	3664	1771	戀	恋	戀慕	恋慕			1		去	去平濁							002_003_b_04	
30-026-03	宝暦版四座講式	3665	1771	慕	慕	戀慕	恋慕			2		平濁	去平濁							002_003_b_04	
30-026-03	宝暦版四座講式	3666	1772	所	所	所設	所設			1		平	平入							002_003_b_05	
30-026-03	宝暦版四座講式	3667	1772	設	設	所設	所設			2		入	平入							002_003_b_05	
30-026-03	宝暦版四座講式	3668	1773	供	供	供具	供具			1		平	平平濁							002_003_b_05	
30-026-03	宝暦版四座講式	3669	1773	具	具	供具	供具			2		平濁	平平濁							002_003_b_05	
30-026-03	宝暦版四座講式	3670	1774	隨	随	隨分	随分			1		去濁	去濁平濁							002_003_b_05	
30-026-03	宝暦版四座講式	3671	1774	分	分	隨分	随分			2		平濁	去濁平濁							002_003_b_05	
30-026-03	宝暦版四座講式	3672	1775	資	資	資糧	資糧			1		上	上上							002_003_b_05	
30-026-03	宝暦版四座講式	3673	1775	糧	糧	資糧	資糧			2		上	上上							002_003_b_05	
30-026-03	宝暦版四座講式	3674	1776	誠	誠	誠信	誠信			1		去濁	去濁平							002_003_b_05	
30-026-03	宝暦版四座講式	3675	1776	信	信	誠信	誠信			2		平	去濁平							002_003_b_05	
30-026-03	宝暦版四座講式	3676	1777	釋	釈	釋尊	釈尊			1		入	入去							002_004_a_01	
30-026-03	宝暦版四座講式	3677	1777	尊	尊	釋尊	釈尊			2		去	入去							002_004_a_01	
30-026-03	宝暦版四座講式	3678	1778	護	護	護念	護念			1		平濁	平濁平							002_004_a_01	
30-026-03	宝暦版四座講式	3679	1778	念	念	護念	護念			2		平	平濁平							002_004_a_01	
30-026-03	宝暦版四座講式	3680	1779	丹	丹	丹祈	丹祈			1		平軽	平軽平	タン	タンキ					002_004_a_01	タンに13の墨譜
30-026-03	宝暦版四座講式	3681	1779	祈	祈	丹祈	丹祈			2		平	平軽平	キ	タンキ					002_004_a_01	キに2の墨譜
30-026-03	宝暦版四座講式	3682	1780	二	二	二類	二類			1		平	平平							002_004_a_01	
30-026-03	宝暦版四座講式	3683	1780	類	類	二類	二類			2		平	平平							002_004_a_02	
30-026-03	宝暦版四座講式	3684	1781	証	証	証明	証明			1		平	平平							002_004_a_02	
30-026-03	宝暦版四座講式	3685	1781	明	明	証明	証明			2		平	平平							002_004_a_02	
30-026-03	宝暦版四座講式	3686	1782	五	五	五段	五段			1		上濁	上濁平濁							002_004_a_02	
30-026-03	宝暦版四座講式	3687	1782	段	段	五段	五段			2		平濁	上濁平濁							002_004_a_02	
30-026-03	宝暦版四座講式	3688	1783	別	別	別	別ス			1		入濁	入濁					2		002_004_a_02	
30-026-03	宝暦版四座講式	3689	1784	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁							002_004_a_03	
30-026-03	宝暦版四座講式	3690	1784	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁							002_004_a_03	
30-026-03	宝暦版四座講式	3691	1784	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁							002_004_a_03	
30-026-03	宝暦版四座講式	3692	1785	靈	霊	靈異	霊異			1		平	平上							002_004_a_03	
30-026-03	宝暦版四座講式	3693	1785	異	異	靈異	霊異			2		上	平上							002_004_a_03	
30-026-03	宝暦版四座講式	3694	1786	惣	惣	惣	惣ス			1		平	平							002_004_a_03	
30-026-03	宝暦版四座講式	3695	1787	處	処	處處	処処			1		平	平平							002_004_a_03	
30-026-03	宝暦版四座講式	3696	1787	處	処	處處	処処			2		平	平平							002_004_a_03	
30-026-03	宝暦版四座講式	3697	1788a	遺	遺	遺跡	遺跡			1		去	去入軽							002_004_a_03	
30-026-03	宝暦版四座講式	3698	1788a	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_004_a_03	
30-026-03	宝暦版四座講式	3699	1788b	遺	遺	遺跡	遺跡			1		去	去入軽							002_004_a_04	
30-026-03	宝暦版四座講式	3700	1788b	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_004_a_04	
30-026-03	宝暦版四座講式	3701	1789	甚	甚	甚深	甚深			1		平濁	平濁去濁							002_004_a_04	
30-026-03	宝暦版四座講式	3702	1789	深	深	甚深	甚深			2		去濁	平濁去濁							002_004_a_04	
30-026-03	宝暦版四座講式	3703	1790	功	功	功徳	功徳			1		上	上入濁							002_004_a_04	
30-026-03	宝暦版四座講式	3704	1790	徳	徳	功徳	功徳			2		入濁	上入濁							002_004_a_04	
30-026-03	宝暦版四座講式	3705	1791	遺	遺	遺跡	遺跡			1		去	去入軽							002_004_a_04	
30-026-03	宝暦版四座講式	3706	1791	跡	跡	遺跡	遺跡			2		入軽	去入軽							002_004_a_04	
30-026-03	宝暦版四座講式	3707	1792	戀	恋	戀慕	恋慕			1		去	去平濁							002_004_a_04	
30-026-03	宝暦版四座講式	3708	1792	慕	慕	戀慕	恋慕			2		平濁	去平濁							002_004_a_04	
30-026-03	宝暦版四座講式	3709	1793	人	人	人	人			1		去	去							002_004_a_05	
30-026-03	宝暦版四座講式	3710	1794	發	発	發願	発願			1		入	入平濁							002_004_a_05	
30-026-03	宝暦版四座講式	3711	1794	願	願	發願	発願			2		平濁	入平濁							002_004_a_05	
30-026-03	宝暦版四座講式	3712	1795	廻	廻	廻向	廻向			1		上	上平		＊カウ					002_004_a_05	
30-026-03	宝暦版四座講式	3713	1795	向	向	廻向	廻向			2		平	上平	カウ	＊カウ					002_004_a_05	カウに44の墨譜
30-026-03	宝暦版四座講式	3714	1796	第	第	第一	第一			1		平濁	平濁入							002_004_b_01	
30-026-03	宝暦版四座講式	3715	1796	一	一	第一	第一			2		入	平濁入							002_004_b_01	
30-026-03	宝暦版四座講式	3716	1797	別	別	別	別ス			1		入濁	入濁							002_004_b_01	
30-026-03	宝暦版四座講式	3717	1798	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁							002_004_b_01	
30-026-03	宝暦版四座講式	3718	1798	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁							002_004_b_01	
30-026-03	宝暦版四座講式	3719	1798	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁							002_004_b_01	
30-026-03	宝暦版四座講式	3720	1799	靈	霊	靈異	霊異			1		平	平上							002_004_b_01	
30-026-03	宝暦版四座講式	3721	1799	異	異	靈異	霊異			2		上	平上							002_004_b_01	
30-026-03	宝暦版四座講式	3722	1800	摩	摩	摩竭提國	摩竭提国			1		上	上入平濁入							002_004_b_01	
30-026-03	宝暦版四座講式	3723	1800	竭	竭	摩竭提國	摩竭提国			2		入	上入平濁入							002_004_b_01	
30-026-03	宝暦版四座講式	3724	1800	提	提	摩竭提國	摩竭提国			3		平濁	上入平濁入							002_004_b_01	
30-026-03	宝暦版四座講式	3725	1800	國	国	摩竭提國	摩竭提国			4		入	上入平濁入							002_004_b_02	
30-026-03	宝暦版四座講式	3726	1801	前	前	前正覺山	前正覚山			1		去濁	去濁平入新濁上							002_004_b_02	
30-026-03	宝暦版四座講式	3727	1801	正	正	前正覺山	前正覚山			2		平	去濁平入新濁上							002_004_b_02	
30-026-03	宝暦版四座講式	3728	1801	覺	覚	前正覺山	前正覚山			3		入新濁	去濁平入新濁上							002_004_b_02	
30-026-03	宝暦版四座講式	3729	1801	山	山	前正覺山	前正覚山			4		上	去濁平入新濁上							002_004_b_02	
30-026-03	宝暦版四座講式	3730	1802	西	西	西南	西南			1		去	去上							002_004_b_02	
30-026-03	宝暦版四座講式	3731	1802	南	南	西南	西南			2		上	去上							002_004_b_02	
30-026-03	宝暦版四座講式	3732	1803	十	十	十四五里	十四五里			1		フ入濁	フ入濁平上濁平							002_004_b_02	
30-026-03	宝暦版四座講式	3733	1803	四	四	十四五里	十四五里			2		平	フ入濁平上濁平							002_004_b_02	
30-026-03	宝暦版四座講式	3734	1803	五	五	十四五里	十四五里			3		上濁	フ入濁平上濁平							002_004_b_02	
30-026-03	宝暦版四座講式	3735	1803	里	里	十四五里	十四五里			4		平	フ入濁平上濁平							002_004_b_02	
30-026-03	宝暦版四座講式	3736	1804a	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3737	1804a	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3738	1804a	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3739	1804b	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3740	1804b	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3741	1804b	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3742	1805	畢	畢	畢鉢羅樹	畢鉢羅樹			1		入	入上上平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3743	1805	鉢	鉢	畢鉢羅樹	畢鉢羅樹			2		上	入上上平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3744	1805	羅	羅	畢鉢羅樹	畢鉢羅樹			3		上	入上上平濁							002_004_b_03	
30-026-03	宝暦版四座講式	3745	1805	樹	樹	畢鉢羅樹	畢鉢羅樹			4		平濁	入上上平濁					4		002_004_b_03	
30-026-03	宝暦版四座講式	3746	1806	如	如	如來	如来			1		平	平平							002_004_b_04	
30-026-03	宝暦版四座講式	3747	1806	來	来	如來	如来			2		平	平平							002_004_b_04	
30-026-03	宝暦版四座講式	3748	1807	坐	坐	坐	坐ス			1		平濁	平濁							002_004_b_04	
30-026-03	宝暦版四座講式	3749	1808	等	等	等正覺	等正覚			1		平	平平入新濁							002_004_b_04	
30-026-03	宝暦版四座講式	3750	1808	正	正	等正覺	等正覚			2		平	平平入新濁							002_004_b_04	
30-026-03	宝暦版四座講式	3751	1808	覺	覚	等正覺	等正覚			3		入新濁	平平入新濁							002_004_b_04	
30-026-03	宝暦版四座講式	3752	1809	菩	菩	菩提樹	菩提樹			1		上濁	上濁上濁平濁							002_004_b_05	
30-026-03	宝暦版四座講式	3753	1809	提	提	菩提樹	菩提樹			2		上濁	上濁上濁平濁							002_004_b_05	
30-026-03	宝暦版四座講式	3754	1809	樹	樹	菩提樹	菩提樹			3		平濁	上濁上濁平濁							002_004_b_05	
30-026-03	宝暦版四座講式	3755	1810	在	在	在世	在世			1		平濁	平濁平							002_004_b_05	
30-026-03	宝暦版四座講式	3756	1810	世	世	在世	在世			2		平	平濁平							002_004_b_05	
30-026-03	宝暦版四座講式	3757	1811	菩	菩	菩薩	菩薩			1		上濁	上濁入							002_004_b_05	
30-026-03	宝暦版四座講式	3758	1811	薩	薩	菩薩	菩薩			2		入	上濁入							002_004_b_05	
30-026-03	宝暦版四座講式	3759	1812	淨	浄	淨業	浄業			1		平濁	平濁フ入濁							002_004_b_05	
30-026-03	宝暦版四座講式	3760	1812	業	業	淨業	浄業			2		フ入濁	平濁フ入濁							002_004_b_05	
