資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
20-002-02	医心方_仁和寺	335	254	蒴	蒴	蒴藋	蒴藋			1				〔右〕ソク	ソクトク					1044b7	
20-002-02	医心方_仁和寺	336	254	藋	藋	蒴藋	蒴藋			2				〔右〕トク	ソクトク					1044b7	
20-002-02	医心方_仁和寺	337	255	朴	朴	朴消	朴消			1		〔朱〕入	入＊	〔右〕ホク	ホク＊					1046a4	
20-002-02	医心方_仁和寺	338	256	〓	〓	〓黄	〓黄			1		平	平平							1046b7	「艹＋補」
20-002-02	医心方_仁和寺	339	256	黄	黄	〓黄	〓黄			2		平	平平							1046b7	「艹＋補」
20-002-02	医心方_仁和寺	340	257	桃	桃	桃人	桃人			1		〔朱〕去	去＊							1048a3	
20-002-02	医心方_仁和寺	341	258	芒	芒	芒消	芒消			1		平	平上							1048b4	
20-002-02	医心方_仁和寺	342	258	消	消	芒消	芒消			2		上	平上							1048b4	
20-002-02	医心方_仁和寺	343	259	穀	穀	穀疸	穀疸			1		入	入上							1051b5	
20-002-02	医心方_仁和寺	344	259	疸	疸	穀疸	穀疸			2		上	入上							1051b5	
20-002-02	医心方_仁和寺	345	260	疸	疸	酒疸	酒疸			2		上	上上							1051b5	
20-002-02	医心方_仁和寺	346	260	酒	酒	酒疸	酒疸			1		上	上上							1051b5	
20-002-02	医心方_仁和寺	347	261	黄	黄	黄汁	黄汁			1		去	去入	〔右〕ワウ	ワウシウ					1051b5	
20-002-02	医心方_仁和寺	348	261	汁	汁	黄汁	黄汁			2		入	去入	〔右〕シウ	ワウシウ					1051b5	
20-002-02	医心方_仁和寺	349	262	黄	黄	黄疸	黄疸			1		〔朱〕去	去上							1051b5	
20-002-02	医心方_仁和寺	350	262	疸	疸	黄疸	黄疸			2		上	去上							1051b5	
20-002-02	医心方_仁和寺	351	263	女	女	女勞疸	女労疸			1		上	上平上							1051b5	
20-002-02	医心方_仁和寺	352	263	勞	労	女勞疸	女労疸			2		平	上平上							1051b5	
20-002-02	医心方_仁和寺	353	263	疸	疸	女勞疸	女労疸			3		上	上平上							1051b5	
20-002-02	医心方_仁和寺	354	264	疸	疸	黄疸	黄疸			2		上	＊上	〔右〕タン	＊タン					1052b7	
20-002-02	医心方_仁和寺	355	265	黄	黄	黄蘗	黄蘗			1		〔朱〕去	去＊							1053a6	
20-002-02	医心方_仁和寺	356	266	消	消	消石	消石			1		去	去＊							1053a6	
20-002-02	医心方_仁和寺	357	267	枸	枸	枸杞	枸杞			1				〔左〕ク	クコ					1054a5	字体「苟」
20-002-02	医心方_仁和寺	358	267	杞	杞	枸杞	枸杞			2				〔左〕コ	クコ					1054a5	
20-002-02	医心方_仁和寺	359	268	穀	穀	穀疸	穀疸			1		上	＊上							1055b7	
