資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-019-01	一念多念文意_東本願寺	1384	545	諸	諸	諸善	諸善			1	1			シヨ	シヨセン					76.2	
30-019-01	一念多念文意_東本願寺	1385	545	善	善	諸善	諸善			2	2			セン	シヨセン					76.2	
30-019-01	一念多念文意_東本願寺	1386	546	善	セン	善	セン			1	2			セン	セン					76.2	左注：善
30-019-01	一念多念文意_東本願寺	1387	547	淨	淨	淨土方便	淨土方便			1	2			シヤウ	シヤウトハウヘン					76.2	
30-019-01	一念多念文意_東本願寺	1388	547	土	土	淨土方便	淨土方便			2	1			ト	シヤウトハウヘン					76.2	
30-019-01	一念多念文意_東本願寺	1389	547	方	方	淨土方便	淨土方便			3	2			ハウ	シヤウトハウヘン					76.2	
30-019-01	一念多念文意_東本願寺	1390	547	便	便	淨土方便	淨土方便			4	2			ヘン	シヤウトハウヘン					76.2	
30-019-01	一念多念文意_東本願寺	1391	548	要	要	要門	要門			1	2			エウ	エウモン					76.3	
30-019-01	一念多念文意_東本願寺	1392	548	門	門	要門	要門			2	2			モン	エウモン					76.3	
30-019-01	一念多念文意_東本願寺	1393	549	假	假	假門	假門			1	1			ケ	ケモン					76.3	
30-019-01	一念多念文意_東本願寺	1394	549	門	門	假門	假門			2	2			モン	ケモン					76.3	
30-019-01	一念多念文意_東本願寺	1395	550	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					76.4	
30-019-01	一念多念文意_東本願寺	1396	550	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					76.4	
30-019-01	一念多念文意_東本願寺	1397	551	本	本	本願一乘	本願一乘			1	2			ホン	ホンクワンヰチシヨウ					76.5	
30-019-01	一念多念文意_東本願寺	1398	551	願	願	本願一乘	本願一乘			2	2			クワン	ホンクワンヰチシヨウ					76.5	
30-019-01	一念多念文意_東本願寺	1399	551	一	一	本願一乘	本願一乘			3	2			ヰチ	ホンクワンヰチシヨウ					76.5	
30-019-01	一念多念文意_東本願寺	1400	551	乘	乘	本願一乘	本願一乘			4	2			シヨウ	ホンクワンヰチシヨウ					76.5	
30-019-01	一念多念文意_東本願寺	1401	552	圓	圓	圓融无_	圓融无_			1	2			ヱン	ヱンユムケ					76.5	
30-019-01	一念多念文意_東本願寺	1402	552	融	融	圓融无_	圓融无_			2	1			ユ	ヱンユムケ					76.5	
30-019-01	一念多念文意_東本願寺	1403	552	无	无	圓融无_	圓融无_			3	1			ム	ヱンユムケ					77.1	
30-019-01	一念多念文意_東本願寺	1404	552	_	_	圓融无_	圓融无_			4	1			ケ	ヱンユムケ					77.1	
30-019-01	一念多念文意_東本願寺	1405	553	眞	眞	眞實功徳	眞實功徳			1	2			シン	シンシチクトク					77.1	
30-019-01	一念多念文意_東本願寺	1406	553	實	實	眞實功徳	眞實功徳			2	2			シチ	シンシチクトク					77.1	
30-019-01	一念多念文意_東本願寺	1407	553	功	功	眞實功徳	眞實功徳			3	1			ク	シンシチクトク					77.1	
30-019-01	一念多念文意_東本願寺	1408	553	徳	徳	眞實功徳	眞實功徳			4	2			トク	シンシチクトク					77.1	
30-019-01	一念多念文意_東本願寺	1409	554	大	大	大寶海	大寶海			1	2			タイ	タイホウカイ					77.1	
30-019-01	一念多念文意_東本願寺	1410	554	寶	寶	大寶海	大寶海			2	2			ホウ	タイホウカイ					77.1	
30-019-01	一念多念文意_東本願寺	1411	554	海	海	大寶海	大寶海			3	2			カイ	タイホウカイ					77.1	
30-019-01	一念多念文意_東本願寺	1412	555	自	自	自力	自力			1	1			シ	シリキ					77.3	
30-019-01	一念多念文意_東本願寺	1413	555	力	力	自力	自力			2	2			リキ	シリキ					77.3	
30-019-01	一念多念文意_東本願寺	1414	556	善	善	善業	善業			1	2			セン	センコフ					77.3	
30-019-01	一念多念文意_東本願寺	1415	556	業	業	善業	善業			2	2			コフ	センコフ					77.3	
30-019-01	一念多念文意_東本願寺	1416	557	方	方	方便	方便			1	2			ハウ	ハウヘン					77.3	
30-019-01	一念多念文意_東本願寺	1417	557	便	便	方便	方便			2	2			ヘン	ハウヘン					77.3	
30-019-01	一念多念文意_東本願寺	1418	558	門	門	門	門			1	2			モン	モン					77.3	
30-019-01	一念多念文意_東本願寺	1419	559	一	一	一乘	一乘			1	2			ヰチ	ヰチシヨウ					77.4	
30-019-01	一念多念文意_東本願寺	1420	559	乘	乘	一乘	一乘			2	2			シヨウ	ヰチシヨウ					77.4	
30-019-01	一念多念文意_東本願寺	1421	560	本	本	本願	本願			1	2			ホン	ホンクワン					77.4	
30-019-01	一念多念文意_東本願寺	1422	560	願	願	本願	本願			2	2			クワン	ホンクワン					77.5	
30-019-01	一念多念文意_東本願寺	1423	561	圓	圓	圓融	圓融			1	2			ヱン	ヱンユ					77.5	
30-019-01	一念多念文意_東本願寺	1424	561	融	融	圓融	圓融			2	1			ユ	ヱンユ					77.5	
30-019-01	一念多念文意_東本願寺	1425	562	功	功	功徳善根	功徳善根			1	1			ク	クトクセンコン					77.5	
30-019-01	一念多念文意_東本願寺	1426	562	徳	徳	功徳善根	功徳善根			2	2			トク	クトクセンコン					77.5	
30-019-01	一念多念文意_東本願寺	1427	562	善	善	功徳善根	功徳善根			3	2			セン	クトクセンコン					78.1	
