資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	47	30	有	有	有名無實	有名無実			1				ウ	ウ＊＊＊					東042	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	48	31	負	負	負名	負-名			1				フ	フ＊					東043	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	49	32	幹	幹	幹了	幹了			1				カム	カム＊					東045	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	50	33	暴	暴	暴惡	暴悪			1				ホ	ホアク					東045	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	51	33	惡	悪	暴惡	暴悪			2				アク	ホアク					東045	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	52	34	勘	勘	勘責	勘責			1				カム	カムセキ					東045	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	53	34	責	責	勘責	勘責			2				セキ	カムセキ					東045	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	54	35	負	負	負累	負累			1				フ	フルイ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	55	35	累	累	負累	負累			2				ルイ	フルイ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	56	36	所	所	所由	所由			1				シヨ	シヨユ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	57	36	由	由	所由	所由			2				ユ	シヨユ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	58	37	差	差	差法	差法			1				サ	サホウ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	59	37	法	法	差法	差法			2				ホウ	サホウ					東047	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	60	38	陵	陵	冤陵	冤陵			2				レウ	＊レウ					東048	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	61	39	濟	済	濟進	済進			1				サイ	サイ＊					東048	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	62	40	國	国	國底	国底			1				コク	コクテイ					東050	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	63	40	底	底	國底	国底			2				テイ	コクテイ					東050	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	64	41	隣	隣	隣國	隣国			1				リム	リム＊					東059	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	65	42	覆	覆	覆勘	覆勘			1				フク	フク＊					東061	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	66	43	連	連	連日	連-日			1				レム	レムシツ					東062	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	67	43	日	日	連日	連-日			2				シツ	レムシツ					東062	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	68	44	給	給	供給	供給			2				キフ	＊キフ					東063	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	69	45	襃	褒	襃賞	褒賞			1				ホウ	ホウシヤウ					東064	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	70	45	賞	賞	襃賞	褒賞			2				シヤウ	ホウシヤウ					東064	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	71	46	恤	恤	裁恤	裁恤			2				シユツ	＊シユツ					東068	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	72	47	實	実	實	実			1				シツ	シツ					東068	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	73	48	在	在	在路	在路			1				サイ	サイロ					東068	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	74	48	路	路	在路	在路			2				ロ	サイロ					東068	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	75	49	救	救	救民	救民			1		平	平＊	キウ	キウ＊					東069	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	76	50	料	料	料	料			1				レウ	レウ					東069	「料穀」か
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	77	51	吏	吏	吏	吏			1				リ	リ					東071	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	78	52	化	化	化	化			1		去	去	クワ	クワスルコト					東074	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	79	53	亢	亢	流亢	流亢			2				カウ	＊カウ					東075	「_」字右傍に異本注記で「亢」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	80	54	_	_	__	__			1				レイ	レイヘイ					東076	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	81	54	_	_	__	__			2				ヘイ	レイヘイ					東076	
