資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6789	4233	_	_	_	_			1						呼来反				3/030b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6790	4234	_	_	_	_			1				ウ	ウ	_倶反				3/030b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6791	4235	安	安	安城樂	安城樂			1		平	平平濁＊						黄鐘調	3/031a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6792	4235	城	城	安城樂	安城樂			2		平濁	平平濁＊						黄鐘調	3/031a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6793	4236	安	安	安樂鹽	安樂鹽			1		平	平入平						沙陀調	3/031a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6794	4236	樂	樂	安樂鹽	安樂鹽			2		入	平入平						沙陀調	3/031a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6795	4236	鹽	鹽	安樂鹽	安樂鹽			3		平	平入平						沙陀調	3/031a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6796	4237	阿	阿	阿夜岐理	阿夜岐理			1		平	平平上濁平							3/031a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6797	4237	夜	夜	阿夜岐理	阿夜岐理			2		平	平平上濁平							3/031a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6798	4237	岐	岐	阿夜岐理	阿夜岐理			3		上濁	平平上濁平							3/031a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6799	4237	理	理	阿夜岐理	阿夜岐理			4		平	平平上濁平							3/031a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6800	4238	飴	飴	飴	飴			1		平	平	イ	イ	與之反			アメ 又作□ 與之反	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6801	4239	_	_	_	_			1		平	平			徐盈反			同（アメ） 徐盈反	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6802	4240	糖	糖	糖	糖			1		平	平	タウ	タウ				同（アメ） _与同 俗用也	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6803	4241	歳	歳	千歳_汁	千歳_汁			2		平	＊平＊入		＊＊ルイ＊				アマツラ	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6804	4241	_	_	千歳_汁	千歳_汁			3				ルイ	＊＊ルイ＊				アマツラ	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6805	4241	汁	汁	千歳_汁	千歳_汁			4		入	＊平＊入		＊＊ルイ＊				アマツラ	3/031a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6806	4242	粉	粉	餠粉	餅粉			2		平	＊平	フン	＊フン				アレ	3/031a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6807	4243	炙	炙	炙	炙			1		去／入	去／入	シヤ／セキ	シヤ／セキ	之夜反			アフリモノ 之夜反 ―（炙）害也	3/031a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6808	4244	_	_	_	_			1		平	平	ハン	ハン				同（アフリモノ）	3/031a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6809	4245	_	_	_	_			1		平	平						同（アフリモノ）	3/031a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6810	4246	羹	羹	羹	羹			1		平	平						アツモノ 精進―（羹）	3/031a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6811	4247	_	_	_	_			1		平	平	ケウ	ケウ				同（アツモノ）	3/031a/6	
