資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-035-02	論語_東洋文庫_文永本巻第八	27	24	越	越	越席	越席			1				クワツ	クワツ＊	戸括反				30	
30-035-02	論語_東洋文庫_文永本巻第八	28	25	冕	冕	冕	冕			1				ヘン	ヘン					31	仮名は後筆
30-035-02	論語_東洋文庫_文永本巻第八	29	26	文	文	禮文	礼文			2		平濁	＊平濁							31	
30-035-02	論語_東洋文庫_文永本巻第八	30	27	黈	黈	黈纊	黈纊			1		上	上去	トウ	トウ＊					31	
30-035-02	論語_東洋文庫_文永本巻第八	31	27	纊	纊	黈纊	黈纊			2		去	上去		トウ＊					31	
30-035-02	論語_東洋文庫_文永本巻第八	32	28	視	視	視聽	視聴			1			＊去	シ	シテイ					32	
30-035-02	論語_東洋文庫_文永本巻第八	33	28	聽	聴	視聽	視聴			2		去	＊去	テイ	シテイ					32	
30-035-02	論語_東洋文庫_文永本巻第八	34	29	韶	韶	韶舞	韶舞			1		平	平＊							32	
30-035-02	論語_東洋文庫_文永本巻第八	35	30	樂	楽	樂	楽			1		入濁	入濁							32	
30-035-02	論語_東洋文庫_文永本巻第八	36	31	盡	尽	盡	尽			1						津忍反				32	左側に「シ」の仮名あり、和訓か
30-035-02	論語_東洋文庫_文永本巻第八	37	32	殆	殆	危殆	危殆			2		去	＊去	タイ	＊タイ					34	
30-035-02	論語_東洋文庫_文永本巻第八	38	33	好	好	好	好			1		去	去							36	「こと」のヲコト点あり
30-035-02	論語_東洋文庫_文永本巻第八	39	34	展	展	展禽	展禽			1			＊平	テン	テン＊					38	｢テン｣の下抹消
30-035-02	論語_東洋文庫_文永本巻第八	40	34	禽	禽	展禽	展禽			2		平	＊平		テン＊					38	
30-035-02	論語_東洋文庫_文永本巻第八	41	35	遠	遠	遠	遠			1		去	去			于万反				40	訓読符あり、「る」のヲコト点あり
30-035-02	論語_東洋文庫_文永本巻第八	42	36	怨	怨	怨咎	怨咎			1			＊上	ヱン	ヱンキウ					40	
30-035-02	論語_東洋文庫_文永本巻第八	43	36	咎	咎	怨咎	怨咎			2		上	＊上	キウ	ヱンキウ	其九反				40	
30-035-02	論語_東洋文庫_文永本巻第八	44	37	曰	曰	不曰	不曰			2				ヤツ	＊ヤツ					41	
30-035-02	論語_東洋文庫_文永本巻第八	45	38	奈	奈	奈是何	奈是何			1		去	去＊＊	タイ	タイ＊＊					41	
30-035-02	論語_東洋文庫_文永本巻第八	46	39	如	如	如之何	如之何			1		平濁	平濁＊平濁							42	訓合符あり
30-035-02	論語_東洋文庫_文永本巻第八	47	39	何	何	如之何	如之何			3		平濁	平濁＊平濁							42	訓合符あり
30-035-02	論語_東洋文庫_文永本巻第八	48	40	禍	禍	禍難	禍難			1		去	去去	クワ	クワ＊					43	
30-035-02	論語_東洋文庫_文永本巻第八	49	40	難	難	禍難	禍難			2		去	去去		クワ＊					43	
30-035-02	論語_東洋文庫_文永本巻第八	50	41	慧	慧	小慧	小慧			2				クヱイ	＊クヱイ					44	
30-035-02	論語_東洋文庫_文永本巻第八	51	42	質	質	質	質			1				シツ	シツ					46	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	52	43	遜	遜	遜	遜			1		去	去	ソン	ソン					46	仮名は後筆
30-035-02	論語_東洋文庫_文永本巻第八	53	44	矜	矜	矜	矜			1		平	平	キヨウ	キヨウ					52	
30-035-02	論語_東洋文庫_文永本巻第八	54	45	黨	党	黨	党			1		上	上							52	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	55	46	助	助	助	助			1		去	去							52	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	56	47	比	比	比	比			1						毘□反				53	
30-035-02	論語_東洋文庫_文永本巻第八	57	48	恕	恕	恕	恕			1		去	去	シヨ	シヨ					57	「シル」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	58	49	闕	闕	闕文	闕文			1				クヱツ	クヱツ＊					62	
30-035-02	論語_東洋文庫_文永本巻第八	59	50	借	借	借	借			1		去	去			子夜反				63	「カシ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	60	51	俗	俗	俗	俗			1		入	入	シヨク	シヨク					65	
30-035-02	論語_東洋文庫_文永本巻第八	61	52	穿	穿	穿鑿	穿鑿			1				セン	センサク					65	
30-035-02	論語_東洋文庫_文永本巻第八	62	52	鑿	鑿	穿鑿	穿鑿			2				サク	センサク					65	
30-035-02	論語_東洋文庫_文永本巻第八	63	53	巧	巧	巧言	巧言			1				カウ	カウ＊					65	
30-035-02	論語_東洋文庫_文永本巻第八	64	54	謀	謀	大謀	大謀			2		平	＊平	ホウ	＊ホウ					66	
30-035-02	論語_東洋文庫_文永本巻第八	65	55	察	察	察	察			1		入	入	サツ	サツ					67	
30-035-02	論語_東洋文庫_文永本巻第八	66	56	好	好	好	好			1		去	去							68	「ヨミスルモ」の和訓と同内容のヲコト点あり
30-035-02	論語_東洋文庫_文永本巻第八	67	57	比	比	比周	比周			1		去	去＊							68	
30-035-02	論語_東洋文庫_文永本巻第八	68	58	特	特	特立	特立			1		入	入＊	トク	トク＊					68	
30-035-02	論語_東洋文庫_文永本巻第八	69	59	好	好	好惡	好悪			1		去	去去							68	
30-035-02	論語_東洋文庫_文永本巻第八	70	59	惡	悪	好惡	好悪			2		去	去去							68	
30-035-02	論語_東洋文庫_文永本巻第八	71	60	餒	餒	餒	餒			1						奴罪反				73	「ウヘ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	72	61	餒	餒	餒	餒			1		上	上	タイ	タイ					75	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	73	62	餓	餓	餓	餓			1		去	去							75	
30-035-02	論語_東洋文庫_文永本巻第八	74	63	知	知	知	知			1		去	去							76	「智」に傍書した「知」に声点
30-035-02	論語_東洋文庫_文永本巻第八	75	64	知	知	知	知			1		去	去							77	「智」に傍書した「知」に声点
30-035-02	論語_東洋文庫_文永本巻第八	76	65	知	知	知	知			1		去	去							78	「智」に傍書した「知」に声点
30-035-02	論語_東洋文庫_文永本巻第八	77	66	莅	莅	莅	莅			1							音利又音類			79	「ノソマ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	78	67	知	知	知	知			1		平	平							83	
