資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-016-03	新猿楽記_尊経閣文庫_康永本	348	200	養	養	養風	養風			1		〔朱〕上／〔墨〕去	上上／平去							100-03	朱去声点は圏点（墨筆に重ねたか）
40-016-03	新猿楽記_尊経閣文庫_康永本	349	201	琴	琴	琴	琴			1		〔朱〕平	平	〔墨〕キム	キム					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	350	202	絃	絃	絃	絃			1		〔朱〕平	平							100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	351	203	麥	麦	麥齒	麦歯			1		〔朱〕入濁	入濁上	〔墨〕ハク	ハクシ					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	352	203	齒	歯	麥齒	麦歯			2		〔朱〕上	入濁上	〔墨〕シ	ハクシ					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	353	204	龍	龍	龍飛	龍飛			1		〔朱〕平	平平	〔墨〕リヨウ	リヨウ＊					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	354	204	飛	飛	龍飛	龍飛			2		〔朱〕平	平平		リヨウ＊					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	355	205	虎	虎	虎歩	虎歩			1		〔朱〕去	去上		＊ホ					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	356	205	歩	歩	虎歩	虎歩			2		〔朱〕上	去上	〔墨〕ホ	＊ホ					100-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	357	206	頻	頻	頻伽	頻伽			1		〔朱〕上濁	上濁上濁	ヒン	ヒンカ					100-05	
40-016-03	新猿楽記_尊経閣文庫_康永本	358	206	伽	伽	頻伽	頻伽			2		〔朱〕上濁	上濁上濁	カ	ヒンカ					100-05	
40-016-03	新猿楽記_尊経閣文庫_康永本	359	207	間	間	間	間			1		〔朱〕東	東							100-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	360	208	餘	餘	餘命	餘命			1		〔朱〕平	平去							100-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	361	208	命	命	餘命	餘命			2		〔朱〕去	平去							100-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	362	209	能	能	能書	能書			1		〔朱〕平	平上濁							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	363	209	書	書	能書	能書			2		〔朱〕上濁	平上濁							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	364	210	古	古	古文	古文			1		〔朱〕平	平去							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	365	210	文	文	古文	古文			2		〔朱〕去	平去							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	366	211	正	正	正文	正文			1		〔朱〕平	平去							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	367	211	文	文	正文	正文			2		〔朱〕去	平去							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	368	212	眞	真	眞行草	真行草			1		〔朱〕平	平平濁平							100-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	369	212	行	行	眞行草	真行草			2		〔朱〕平濁	平平濁平							100-09	
